start	end	text
0	3840	列入枪利魁现在,就很快大家越来越知道枪利魁了啊
4360	9480	那么枪利魁会成为什么,还有其他应该有更好的吃了管用的药
10240	13560	然后呢他租建的,他不会正式的交出解药
13820	16640	他会在认为是完全失控的情况下
16900	18420	对他已经完全失控了
18680	20740	可能在这种情况下曾庆红
21760	24060	包括王岐山、韩正和江家
24580	25860	你一定记住我的话
26360	28160	他们会促使中共
28620	30420	这些是我最恨的人
30680	31700	王岐山
31960	33220	可能就是他要提出来
33480	34760	要赶快把药拿出来吧
35800	37840	这帮人是突击主义者
38360	39640	我觉得是有可能的
39900	42200	甚至他们主动动手把洗衣坑给灭了
42700	43480	都是有可能的
43740	44500	要把药给
45000	49100	找个理由出去,他绝对永远不可能说这是我的解药
49360	50120	永远不可能
50380	51920	共产党承认自己是
52440	55240	冠状病毒的元凶,超线武器,永远不可能
59160	63160	不得不换号,几个盖特什么时候上线啊?好期待啊
64160	66680	咱现在不有盖特吗?GTV
67180	68680	几个现在不方便说啊
69180	70980	这个我们的盖特
71740	75520	现在盖特行好啊,GTV,你就用着就完了嘛
88200	89000	我叫
90000	94120	呦吼呦吼呦吼呦吼呦吼,七哥CCB灭亡前
94120	97000	你那潘多拉盒子机会打开,你是挑战七哥呢是吧
97560	99640	你觉得我哪天不是打开潘多拉盒子啊?
100720	103040	你觉得我哪天不是打开潘多拉盒子啊?
105120	108720	我干的事每天都是打开潘多拉盒子
109440	111840	如果你不这么认为的话,说明你不了解七哥
112160	115320	你理解的所有就是共产党的那个文化啊
115720	117520	对着叫一枪毙命是吧
118520	120720	那叫潘多拉盒子吗?那不叫潘多拉盒子
121800	122480	那不叫
122800	125720	七哥干的事每天都是打开潘多拉盒子
139360	141800	罗夫斯基灭CCP,大家好!
141800	147360	欢迎战友们加入喜马拉雅俄罗斯卡丘杉农场Masa那,我要做广告啊
148440	151360	大家欢迎战友们加入喜马拉雅俄罗斯卡丘杉农场Masa那,我要做广告啊
151360	154880	欢迎战友们加入喜马拉雅俄罗斯卡丘杉农场Masa那,我要做广告啊
156480	157680	领导们支持你
157800	159080	哎喽哈喽?!
165080	168320	七叔你太伟大了,童话世界朵七叔可不伟大
169400	171880	山东老乡注视支持你31
174160	176720	台湾政府有没有对台湾疫情很大隐瞒
176720	177760	也有的
177760	182760	Hcoin抵押贷款 购买即刻可以的 需要个时间
183160	188880	这个习美元正在办理这个未来的抵押贷款
188880	190960	针对战友们的抵押贷款
