start	end	text
0	5000	繼續行嗎 剛才我把你的不會斷了吧 給弄斷了吧
6760	8520	會斷一下 但它會黏上來
8520	11120	會黏上來嗎 不會徹底斷了是吧
11120	11840	不會不會
14600	18680	哇塞 漏堵了漏堵了
21920	24600	哎呀 這個戰友們好 戰友們好
24600	27840	7月14號 714 714啊
27840	33640	714 哎呦我的媽呀 714老大的日子了
33640	36960	哎呦我的媽呀 這都老大的日子了是吧
36960	38360	老大的日子了啊
40560	43120	這個 太多戰友發信息了
43120	46840	我這真是 我是昨天是早點睡覺的
46840	50320	不到10點睡的 1點多起床 1點多
50320	54760	開了會 大家看到了我在群裡發信息了是吧
54760	57640	1點多 然後呢 3點半又去睡的
59040	61880	不是 3點不到4點吧 睡的
61880	65320	然後睡了大概兩三個小時 6點多就起來
65320	66400	又開了一個多小時
66400	69040	然後又睡了一覺 哎呀 挺好
69040	70400	昨天晚上睡得老舒服了
71440	77520	最近最近的日子是7月13號的
77520	82080	到7月14號的中間的這一夜睡得最好了
82080	83080	睡得老舒服了
84040	87080	哎呀 昨天是 7月13號是個大日子
87080	91080	大日子 昨天我在我們那個打官司群
91080	94080	由菲菲作為群組的
94080	98080	我們產工群組的打官司群 我告訴大家
98080	101560	你有一天啊 我叫菲菲先生記錄
101560	106080	有一天一定要找七哥啊 找一個直播
106080	111080	7月13號發生了啥 太大事 太大太大了
111720	117080	昨天7月13號發生的一切 就好像是上天的安排
117080	122080	六方面的敵人從四面八方的過來
122080	124080	然後各種挑戰
125080	130080	但是突然間我覺得 哎呀 好事啊 好事啊
130080	132080	大重整 大重整
132080	135080	大家學過齊門遁甲裡面
135080	138080	齊門遁甲裡面有一個叫什麼 叫做
138080	144080	鈍力 銳力 和這能力 能量
144080	148080	出現在一個場合的時候 這叫什麼
148080	151080	這叫做整個的大重整的力量
151080	153080	可不是現在是大重整
153080	157080	大重整就是說各種挑戰給了你一個選擇的機會
157080	159080	如果你把這個挑戰做好的話
159080	161080	那你就是一個新的能量
161080	165080	當然你調整不了的話就把你幹掉了 是吧
165080	167080	我覺得爆料革命有史以來
167080	172080	昨天是一個 7月13號是個最最最大的日子之一
172080	176080	但是很可惜啊 我在辦公室長島市長
176080	180080	還有戰友們在一起 還有我們的博士
180080	183080	還有這些戰友懵叉叉的看著我
183080	185080	他不知道世界發生了什麼事情
185080	188080	不知道爆料革命發生了什麼事情 很大
188080	191080	但是我覺得真的是好事啊
191080	193080	我很享受這種過程
193080	197080	我們永遠不要忘了 我們是滅共的
197080	201080	你在滅共的路上什麼吃著喝著 穿著好的
201080	205080	然後你嘻哈就滅共 那肯定不是滅共的
205080	207080	或者滅了共也不是我們滅的 是吧
207080	213080	它一定是充滿了無限的挑戰 無限的挑戰
213080	216080	無限的付出
216080	222080	而且是對你的精神 心臟 意志 身體 體能
222080	224080	都將是全面的考驗
224080	228080	如果你做不到這一點的話 你不可能 你不可能滅了共
228080	231080	對吧 你永遠不可能
231080	234080	但是昨天發生的事情是很突然
234080	237080	還好所有的事情都跟戰友有關係
237080	240080	而且戰友是重要參與者
240080	248080	昨天是既有信仰的 宗教的 經濟的 現實的 法律的
248080	250080	各個方面的考驗
250080	253080	包括個人的道德
254080	256080	各個方面吧
256080	260080	看著中央公園真舒服 真漂亮
260080	264080	今天早上我看到隔壁那個 你們老知道
264080	271080	就是環球音樂的創始人 叫戴維·考芬
