start	end	text
1000	3000	哎呀 尊敬的战友们好啊
4000	6000	哎呀 这1月11号啊
7000	10000	这大周一的 真是要人命啊
11000	13000	这还要地落下呢
14000	17000	战友们 每个人
18000	23000	哎呀 这日子过得好刺激啊
24000	26000	哎呀 不闹不闹不闹
26000	29000	今天真是 几个电话都忙不过来
31000	33000	战友们 等有一天你们知道啊
34000	36000	今天世界发生了什么事的时候
37000	39000	可真是了不得呀
40000	42000	1月11号星期一
43000	45000	本来要发生的事啊
46000	48000	往那边跑了 又往这跑了
48000	50000	现在又往这跑了 哎呀 又回来了
51000	53000	所以说 亲爱的兄弟姐妹们
53000	55000	所以说 亲爱的兄弟姐妹们
56000	60000	一定要相信 一定要相信 人民的力量
62000	66000	文明的国家 和独裁的国家
66000	68000	也就是说 不文明的国家
69000	72000	最重要的东西 就是你可以知道
72000	75000	民心 民意 这个国家真是人民的
77000	80000	这就是什么 是人民的国家
81000	85000	不像中共国 那是家天下
85000	87000	那是人家家族的国家
87000	89000	其他都扯淡了
90000	92000	就是现在不管他谁多牛
92000	94000	他脑子里面都是蹦了一根血
95000	97000	这人民能答应吗
98000	100000	哎呦 我今天下午听到最多的词
100000	101000	人民 人民 人民
102000	104000	在咱中国人 就像我现在
105000	106000	咱老听这个人民的说法
106000	107000	就老觉得这个 咱
107000	109000	自然而然地就觉得
109000	111000	有个人民在哪儿
111000	112000	有那么重要吗
113000	114000	咱都爆料革命了
114000	116000	咱都新中国联邦了
116000	117000	咱还对革命
117000	120000	咱对人民的认识完全不足够
121000	124000	今天这都是人民 人民的力量
125000	128000	真不是几个人一捏过去把全世界都干了
128000	130000	你可以捏过把全世界都干了
130000	134000	最后人民一定是那个裁决者
134000	135000	裁决者
137000	140000	川普总统从昨天晚上到现在
140000	143000	据说是他一生当中
143000	147000	最少有的紧张刺激兴奋的日子
148000	151000	这川普总统可见过世面吧
152000	155000	全人类上 不管你怎么说
155000	156000	几个川普啊
159000	161000	哎呀 让我想了很多
161000	163000	在背叛的时候
164000	166000	被背叛以后
167000	169000	你能看到谁是忠臣
169000	170000	谁是好人
171000	173000	在被坏人欺骗以后
174000	177000	你还能保持这种冷静和宽容
177000	180000	这个国家遇到这么大的危机的时候
180000	182000	还时刻想着上帝
182000	184000	时刻用
184000	187000	心经 圣经的心经来约束
188000	190000	时刻用法律
191000	194000	然后时刻要牢记这个国家是人民的
196000	198000	没几个人说要崇尚暴力
199000	202000	搞政变 军变
202000	204000	还几乎这词没有
204000	206000	大家千万别想到那个
206000	207000	不可能
208000	210000	政治家在哪个国都是流氓
210000	212000	全世界这都流氓
212000	214000	讲述 说假话 骗人
214000	216000	社局 这都正常
216000	218000	但是它得有个底线啊
218000	221000	这咱中共国就是没底线
221000	224000	谁也不知道这坏事能跑到哪儿去
224000	226000	也好事能跑到哪儿去
226000	227000	这太吓人了
229000	232000	今天你看到美国的最有权力的几个将军
232000	234000	说出那话
234000	236000	每句话都让人深思啊
238000	239000	新中国联邦
239000	241000	我们有太多要学习的了
241000	243000	太多要学习了
243000	244000	说人生在世
244000	245000	更让人觉得
245000	246000	更让人觉得
246000	248000	人生在世什么最重要
249000	251000	我原来说我更加要感触这几天
251000	253000	特别是今天
253000	254000	任何一个国家
254000	256000	最终叫人民安全
256000	258000	就是任何人安全
258000	260000	这国家是以人命为主
260000	262000	还是以权力还有财富为主
262000	264000	这个美国这个国家
264000	265000	人命为主
265000	266000	安全为主
266000	268000	安全第一
268000	270000	安全完了你才能健康
271000	272000	你健康
272000	273000	如果说你健康
273000	274000	有健康
274000	275000	你不安全
275000	276000	都进监狱有啥用啊
276000	277000	你跟那个徐明啊
277000	278000	薄熙来似的
278000	279000	像马云
279000	280000	像孙立军
280000	281000	还有孟振武这号子
281000	282000	是吧
283000	284000	安全完了才健康
284000	285000	安全了
285000	286000	健康了
286000	287000	你才有什么
287000	288000	你才有个家
289000	290000	你这个家
290000	292000	你才能给这个家庭带来安全
292000	293000	得有健康
293000	294000	才配有家
295000	296000	有了家了
296000	297000	你说你有责任
298000	299000	你要法治有约束
299000	300000	要尊敬人
300000	301000	才能和谐
301000	302000	他这个必须有
302000	303000	一在二
303000	304000	二生三
304000	305000	三生三
305000	306000	安全
306000	307000	健康
307000	308000	家庭
308000	309000	一生二
309000	310000	二生三
310000	311000	三生万物
311000	313000	我今天理解不一样
314000	315000	中国人你有了健康
315000	316000	也能去监狱
316000	317000	会不会弄死你了
318000	319000	每个人都瞎求喝
319000	320000	瞎折腾
320000	322000	都是个大腿便便的
323000	324000	抽烟喝酒
324000	325000	嫖妓
327000	329000	要么自己都变成咸黄瓜
329000	330000	要么自己都变成咸黄瓜
330000	331000	要么自己都变成咸黄瓜
331000	332000	要么自己都变成咸黄瓜
332000	333000	没几个健康
334000	335000	所以说兄弟姐妹们
336000	338000	当你安全和健康的问题搞明白了
338000	339000	当你安全和健康的问题搞明白了
339000	340000	你就知道民主国家
340000	341000	法治太伟大了
342000	344000	信仰是绝对的社会的基础
346000	347000	等着吧
348000	349000	我们信中国联邦人
349000	350000	我们信中国联邦人
350000	351000	有太多要学习的机会
352000	353000	你七哥还有文贵
353000	354000	你七哥还有文贵
355000	356000	我上次说完了
356000	357000	我说
357000	360000	六岁的到七十多岁的都叫我七哥
360000	362000	结果几个咱们老丈人不愿意了
362000	363000	七哥你说啥呢
363000	364000	我都101了
364000	365000	我喊你七哥
365000	366000	还有个小的
366000	367000	我们家的崇尊呢
367000	369000	六岁也喊你七哥
369000	370000	所以说我要纠正啊
370000	371000	抱歉
371000	372000	六岁到101
372000	373000	六岁到101
373000	374000	通称为七哥
375000	376000	好幸福啊
377000	378000	好幸福啊
379000	381000	七哥将有很多话要跟你们讲
381000	382000	感触可以深了
383000	385000	所以说人心定不定
385000	386000	有没有信仰
387000	388000	到底你想要啥
389000	391000	人生的三万多天
392000	393000	真的是太重要了
394000	396000	何为健康的国家
396000	398000	人民安全
399000	400000	健康
400000	402000	才加诊才和谐
403000	404000	否则谁都没有
405000	406000	吃了今天没明天
406000	407000	过了明天没后天
409000	411000	这是一个根本的
411000	413000	所以新中国联邦
413000	414000	一定要
414000	417000	为14亿中国人民大造一个
417000	419000	再也不能让中国人
419000	420000	成为世界上
420000	421000	杀略中国人
421000	423000	最残忍的民主
423000	425000	我们要对自己的种族好
