start	end	text
0	5000	在這錄的中間到現在,好多債友信息我去看一下,
5000	12000	就是很多債友買這個洗幣、洗美元的一些反饋。
12000	14000	我想簡單給大家說一下,
14000	21000	各農場,原來在各農場登記到聯盟委會登記的,
21000	24000	有些不公平的,你還有機會。
24000	27000	你還有機會啊,各農場,你像日本的農場啊,
27000	30000	你像現在還有歐洲的這個農場,
30000	32000	我沒辦法一一回。
32000	36000	請各農場的債友們及時跟他們保持聯繫,
36000	37000	跟各農場。
37000	42000	我也希望各農場的兄弟姐妹們認真的為債友們服務。
42000	47000	我真的,我最恨的就是官腔官僚。
47000	49000	我一聽到官腔官僚,
49000	53000	我真的,我最恨的就是官腔官僚。
53000	56000	我一聽到戰友當中對戰友說,啊,是吧,
56000	58000	哎喲,我的頭都打了。
58000	61000	這都是無能無知。
61000	63000	我們是服務戰友。
63000	65000	戰友現在還有這麼多問題,
65000	68000	現在給我發信息,我的配額沒夠,
68000	71000	我的配額被取消了,我的配額還沒有。
71000	73000	這是絕對不可接受的。
73000	77000	我再說一遍,咱配額比例可以往下均銷,
77000	80000	但是任何人給落下那各個農場未來,
80000	83000	這是你不可饒恕的對戰友犯下的錯誤,
83000	85000	甚至是罪行。
85000	88000	我拜託了各農場兄弟姐妹們,
88000	89000	對每個人來講,
89000	92000	這是一輩子唯一的一次這樣的機會,
92000	94000	千萬千萬不能。
94000	98000	另外一個現在各方面商業合作都要,
98000	101000	我們不要錢,我們要你洗幣,
101000	102000	都要洗幣,
102000	104000	那不可能這麼多洗幣,
104000	107000	但是所有的洗幣,
107000	109000	第一個最大的,
109000	114000	也就是天下最大的一次處女礦權,
114000	116000	是要給戰友的。
116000	118000	那麼記住,
118000	119000	七哥,
119000	121000	我們已經買下兩千萬,
121000	123000	給國內的戰友,
123000	125000	受害的戰友,
125000	126000	受害的戰友,
126000	128000	受迫害的戰友,
128000	131000	還有在被VOG九指腰騙的過程當中,
131000	133000	受到傷害的戰友,
133000	134000	經過何時後,
134000	138000	未來是要給這些戰友們準備好的洗幣。
138000	141000	那另外一個就是國內潛伏的戰友,
141000	143000	很多人給他們洗幣。
143000	146000	但是我告訴戰友們,
146000	150000	目前我們由於調整了0.5的配額以後,
150000	153000	最起碼有兩千萬到三千萬,
153000	159000	還是有空間來給我們所有的未備統計商,
159000	162000	必須要給的義工們,
162000	164000	貢獻特殊貢獻的義工們,
164000	168000	還有各農場漏掉的登記的戰友們,
168000	170000	有必須要給的,
170000	172000	這裡邊是有一部分是能給的。
172000	175000	那麼現在這個雖然是登記完了,
175000	176000	那麼戰友們,
176000	180000	包括我文貴原來在這個WhatsApp答應過你們,
180000	183000	說這個Gcoin上市以後,
183000	185000	我會特殊安排的,
185000	186000	還沒找我的,
186000	187000	你現在趕快找我,
187000	188000	你現在趕快找我,
188000	189000	有可能我忘了,
189000	190000	是不是?
190000	192000	我忘了對你來講就失去一個大的機會了,
192000	195000	那我請你趕快跟我聯繫。
195000	197000	各農場漏掉的,
197000	199000	盡可能合理的,
199000	201000	沒有得到分配的,
201000	203000	趕快給聯盟委員會,
203000	204000	給老班長唱首歌,
204000	206000	我們想盡辦法解決。
206000	208000	如果這個不能解決,
208000	210000	那那個都不能解決。
210000	213000	必須是讓大家同樣的貢獻者,
213000	215000	得到同樣的這樣的機會,
215000	217000	這是我要保證的。
217000	218000	好吧,
218000	220000	拜託了各農場兄弟姐妹們,
220000	222000	不要漏下一個我們的戰友,
222000	224000	離個義工,
224000	227000	特別是法治基金重大貢獻者,
227000	230000	特別是GTV,
230000	232000	還有金幼子,
232000	235000	還有我們的法治基金的義工們,
235000	237000	兄弟姐妹們,
237000	238000	拜託了啊,
238000	240000	我會繼續看著信息。
