start	end	text
0	2000	整理一下一會兒的問我好不好
2000	4000	我要馬上去開個視訊會
4000	6000	我一會兒我出視訊會
6000	8000	我再給大家的問題好嗎
8000	10000	今天
10000	12000	好的 清清草原
12000	14000	收到 清清草原收到了
14000	16000	我們提前整理一下
16000	18000	好的 先生
18000	20000	我們現在開始整理
20000	22000	好的 兄弟姐妹們
22000	24000	好的 七哥真是
24000	26000	就是想一想你們這時候的思路
26000	28000	我就難受
28000	30000	我一陣子的時間過來
30000	32000	跟你們說給你們簡單回答問題
32000	34000	但是
34000	36000	咱們需要戰友們不要
36000	38000	咱們大家高效一點
38000	40000	咱們把問題整理好
40000	42000	回答問題最好就別問了
42000	44000	好的 兄弟姐妹們
44000	46000	好的 先生
46000	48000	明白 我們現在開始進行整理
48000	50000	您搭載多少人
50000	52000	這說話真是
54000	56000	這是問題是吧
56000	58000	不是 不是 不是
58000	60000	大家把問題放在郭先生
60000	62000	達一舉手房好不好
62000	64000	請草原去整理一下
64000	66000	放在幾時
66000	68000	放在幾時兄弟啊
68000	70000	謝謝
70000	72000	謝謝先生
72000	74000	還記得我
74000	76000	謝謝
76000	78000	我不能說百分之百
78000	80000	只要是給我留言
80000	82000	老戰友我幾乎都記得
82000	84000	我可以肯定的說
84000	86000	西哥是用心跟戰友姐妹們在一起的
86000	88000	天地為證
88000	90000	我不會 我是拿心給你們在一起的
90000	92000	情緒內的姐妹們知道
96000	98000	謝謝先生
98000	100000	我大概十分鐘左右回來
100000	102000	好不好 我去跟那邊說幾句話
102000	104000	我就回來
104000	106000	然後你給我整理一下問題
106000	108000	你回答
108000	110000	好的 先生
110000	112000	好的 謝謝
112000	114000	郭先生好
114000	116000	郭先生好
116000	118000	現在八點四十三分
118000	120000	我十七分鐘才回答
120000	122000	我必須得離開
122000	124000	然後我還同時得健身開胃
124000	126000	請問問題 謝謝
126000	128000	好
128000	130000	文貞
130000	132000	您主持一下
132000	134000	問題就在那個
134000	136000	趕快去練一下
136000	138000	這林彪同志
138000	140000	在這呢 太好了
142000	144000	好
148000	150000	問題都在舉手房裡
150000	152000	我先直接回答就可以了
152000	154000	這樣看能節省時間
156000	158000	好的 你們有什麼就我說就行了
158000	160000	你問一下
160000	162000	我就馬上給大家回覆 謝謝
164000	166000	好的好的 西哥你好
166000	168000	我是文貞 我是主持人
168000	170000	我先跟戰友們說一下
170000	172000	VOG復華農場機系列相關問題
172000	174000	大家可以去聯盟委員會
174000	176000	每天晚上有專人答疑
176000	178000	而且這些人有很多問過
178000	180000	所以大家盡量不要再問同步的問題
180000	182000	已經問過了就不要再問
182000	184000	今天呢
