start	end	text
0	5020	哎呀!尊敬的戰友們好!你們健身了嗎?
5360	10000	川普CCP病毒香港危機真相了嗎?
11200	14280	兄弟你們好!你們健身了嗎?
14920	19640	我今天是從早上到現在開了三個小視頻會
20320	24520	然後呢 還得這個健身
24520	30320	這個任何理由都不能放下你制定的計劃
31480	36440	這有千萬條理由讓你放棄任何你所給自己的承諾
36720	39600	你看我這兒 還得看美女 你看見沒有?
39920	43720	你看這大美女 這是極凡神
44120	48360	這今天下午的作業 下午的作業
48680	53720	所以說兄弟姐妹們 咱們國內的 咱們的兄弟姐妹們
54120	55760	七哥今天不能直播
56040	58480	我看到咱們國內很多姐妹們
58640	61320	發信息讓我今天星期六直播 我直播不了
61560	65640	我盡可能我今天下午六點半到七點半之間
65720	67760	如果我有時間我直播一下
68160	70680	因為我實在是太忙了 太多事
70840	73880	G-Club G-Fashion 還有春節的直播
74080	79000	然後呢 現在還要給各國政府提供大量的關於病毒
79040	86080	還有這個在新疆西藏等這些所謂大屠殺
86400	90040	包括新中國聯邦的各種未來的規劃
90880	93960	跟宣言有關的東西 實在沒時間了
94480	98840	我現在直播是休息 非直播時間全都是工作
99480	102360	我相信國內兄弟姐妹們都感受到了這兩天
103040	110920	國內的河北 特別是河北現在大家都看到的
111400	115040	這個大量的就是說事實都已經爆發出來了
115720	118680	什麼樣事實大家都知道 死了多少人
119440	124320	到底死了多少人 這現在已經不是共產黨說那麼簡單了
125040	128960	就像當年我說新疆一樣 有多少女孩被輪姦
129320	132400	大家記得嗎 那時候說這個新疆被輪姦
132560	135480	好像是天方夜譚一樣 不可能 是吧
136000	140720	但是現在大家都知道了 這個輪姦不但是非常的誇張
141160	142920	而且 咦 這光咋這樣
143600	148640	而且大家感受到了這個上進天涼 慘無人道
149480	152520	大家都意識到了嗎 現在在河北
153520	159640	在大連 在通化 在長春 在東北 在恆隆江死人的數
161320	163320	絕對也是慘無人道的
164040	170600	那麼現在知道在西藏 在雲南邊緣的少數民族地區
170840	173480	你以為在山林裡面你就不感染嗎
173960	176680	感染的很多 甚至沒有任何方法
177000	180440	死的人更多 只是你不知道
181400	185800	現在國內的經濟什麼情況 銀行不讓你取錢了
186120	189400	這和九指腰這個班王八蛋龜頭羊是一個德性的
190120	193000	邊境一切謊言就是不給你錢
194120	197960	邊境一切謊言就讓你寫遺書 反正錢得進我的腰包
198600	204760	邊境一切謊言都是為了你好 為了正義 為了自由 為了上帝
205240	208520	這是 always of the good 不是 always of the god 了
209080	212200	現在不代表上帝了 代表好了 好人的聲音了
212600	218040	好人的聲音你把錢給大家 你有本事把錢給大家
218440	223880	那麼共產黨現在銀行一樣 我為了你好 不把錢讓你取走
224920	228520	但是所有的肉錢 菜錢照樣漲價
230520	237560	現在咱國內的多少戰友們 銀行有錢就取不出來 動不了
238040	240120	一動錢比偷錢都嚴重
242200	246840	昨天在江蘇的戰友們 在銀行裡邊戰友們取十幾萬人民幣
247800	251640	結果警察來了 問你為什麼取人民幣 把手機給收走了
253720	258280	到了這種程度 香港都這樣了 香港有人往外匯錢
258600	264040	警察找上門來了 說有人舉報你們家有人換了病毒沒報
264200	269080	要掏肛來了 實際上是收走手機 香港已經這樣了
270440	274280	兄弟姐妹們 共產黨的瘋狂到了什麼程度
276120	279720	咱不能老指望著說上天讓誰亡 讓誰變瘋狂
280360	283240	但是他瘋狂之前他別把好人給帶走太多
283720	286200	他瘋狂之前他別害那麼多好人
287560	290600	跟九指鑰這幫詐騙討伐是一模一樣的 對吧
291560	295560	那麼我現在說戰友們 我們是戰友們要行動
296760	300920	什麼行動 戰友們在你安全力所能及的情況下
301480	305160	讓更多的人知道新中國聯邦和爆料革命
306280	311800	讓你在你安全的情況下 讓大家知道共產黨正在幹啥
314600	318760	在一個小時以前 美國的咱們特別重要的朋友
319720	328040	說現在在華盛頓 在紐約 在芝加哥 在德克薩斯州
329800	334200	在洛杉磯 這些地方都在問同一個問題
335800	341720	病毒在這個時候 所謂的傳染力的降下 死亡率的提高
342760	345000	和共產黨和美國大選有什麼關係
