start	end	text
0	10400	觀眾朋友們好 今天是三月十四號
10880	13760	農曆的二月二 龍抬頭的日子
14200	16320	文貴在這裏和大家直播
16960	19800	我剛才一上來的時候 我突然想 想起趙岩了
20200	22600	得有人滴紙巾啊 這趙岩去哪兒了
22920	30680	哎呀 真是要到眼淚時 流眼淚時就發現趙岩的重要
31120	32800	趙岩可以滴紙巾啊
35320	42000	兄弟姐妹們 剛才呢 我也看了壹小段咱們的視頻
42480	46800	首先感謝各農場戰友們 製作的精美的視頻
48800	51400	特別是戰友們很聰明
51400	54040	妳像新西蘭的視頻 還有很多視頻 是不是
54040	59720	時間不夠 拿景觀湊 是吧 自然景觀湊 很認真
60560	64800	想湊夠時間 拿景觀湊 新西蘭做這個視頻做的挺滑稽
65960	69000	還有後來湊數的 湊數的
69560	72520	實際上兄弟姐妹們 最重要的事情叫真實
73560	76840	實際上這視頻呢 咱們說大家去做的時候
77080	80640	我給大家想 當時就想說 我想說的是
81160	86040	做自己對母親的感受 而不是歌頌僅僅是文貴的母親
89240	93680	同時我真的不希望戰友們誇七哥 誇文貴
95040	99320	七哥就是因為沒做好 我才願意坐在這裏跟大家直播
99720	105320	就是我沒做好 無論是笑 無論是敬 無論是順
106320	111480	包括也沒有完成母親很多事情讓我做的
111840	116480	做的不過好 我才來 才跟大家來直播
116840	118520	探討怎麽能做的更好
121400	125480	如果是我老娘 我相信我老娘一定是在這裏聽著我呢
126160	130920	在這塊直播 她最煩的就是說瞎話
131880	134680	這點我寄存我娘是最最深刻的
136320	139480	我爹有時候老糊弄我娘 我爹有時候就說瞎話
140000	142520	我娘就是非常之惱火
143680	148400	壹當面只給我爹 不知道吵多少架 這是我娘的不對
149160	155480	但是我娘是因為我爹有些騙她的事情說 惱羞成怒
155920	157400	經常為此吵架
158520	161480	我娘要看著哪個孩子妳敢說哪去假話
161480	164040	她會指著妳腦門在這兒訓斥妳
165760	168560	她就討厭假 就包括咱戰友們剛才做視頻
168760	170640	妳想做視頻就做視頻
170800	173920	妳別把那警官弄得有什麽崔胡路斯都上來了
173920	178960	然後山山井井的 妳很多戰友都有發了這麽多視頻都沒放
178960	181160	妳把新西蘭的視頻對付啥呀 是吧
181480	183280	還有剛才的視頻警官湊
183880	185920	我老娘在天堂看了一定是不高興的
186120	189200	因為妳這是互動人 占有大家的時間 是吧
189600	192280	還有壹個 不是為了大家要掉眼淚
193120	195200	非要在這個時候大家要掉眼淚嗎
195760	197320	掉眼淚能解決問題嗎
197880	200520	我娘這壹輩子哭的我是壹聽眼淚
200520	203640	壹看眼淚我就渾身發麻 渾身發抖
204000	206240	我給大家說 我最怕的是女人的眼淚
208680	210200	我不希望大家流眼淚
211000	213760	如果要流的話 這兩年我也流很多很多了
214520	219920	雖然控制不住 剛才我這早上起來跟老娘還是控制不住
220160	222160	我今天是發誓要控制住眼淚
222680	227040	因為我們今天在這塊不是博取眼淚 也不是為了流眼淚
228600	234200	剛才我就放了我們戰友同盟發給我那個白鳥嘲諷那個視頻
235800	238200	戰友同盟是我說的吱的他最多的
238600	240600	就是他當初發給我 我敏感的時候
241000	244360	說我鼻子敏感的要把我們家全部衣服 纖維東西全燒了
245600	247680	全燒了 是材料的問題
248440	250800	當然我沒聽到 我聽到房子都是燒了
251440	255720	他有時候很極端 但是這是一位真戰友 做的視頻很用心
256280	263160	我老娘最喜歡聽白鳥嘲諷 喜歡聽索納 喜歡聽二胡
264160	268320	中國的索納 要不把你吹進洞房
268720	273240	要不就把你吹進了墓地 是吧 吹生吹死嘛
273840	280440	那就是索納 在我們老家就是大喜事吹索納
281440	284960	死人了 送葬 吹索納 過周年吹索納
287000	292560	老人家喜歡吹索納 所以戰友同盟做的非常非常的棒 很用心
293080	298200	我知道有的戰友做個視頻啊 像我們上天照滅一族的視頻啊
298560	303040	我最起碼他做了不下一百遍 不下一百遍
304240	310200	這樣的戰友還真沒錢 總共在雞系列投了一萬多美金
311480	315080	而且全家多次受到了各種威脅
316120	320520	但是多年來做視頻一個沒少 帶著老婆孩子
