start	end	text
1000	4000	6月11號 尊敬戰友們好
4000	8000	我正在看臺灣我們大牛還有鄭青還有玉山
8000	10000	正在直播呢
10000	14000	這個玉山大美女啊 長得真好看
14000	16000	真像家人一樣
16000	18000	鄭青真是個天才
18000	21000	我大牛兄弟長得帥 還有個漂亮的巴黎
21000	24000	這戰友的日子都過得真好啊
24000	26000	就雞哥應該是不行啊
27000	31000	你們是郎才女貌 家庭美滿
31000	34000	這個是男朋友女朋友一大堆
34000	38000	現在我那個辦公室電視上一個放的是
38000	43000	小Sara 菲菲 小菲向
43000	46000	還有那個家家的四個民主照片
46000	47000	我就卡在那了
47000	49000	昨天到辦公室開會了好幾個說
49000	51000	Miles你把他給我移走
51000	52000	我說為什麽
52000	55000	這四個民主讓我們不能專心的工作
55000	57000	這個工作我拿點擱著吧
57000	59000	這就是戰友啊
59000	61000	戰友之間就是什麽
61000	62000	戰友真的是
62000	64000	我覺得爆料革命到現在
64000	66000	讓中國人過幾年的生活
66000	69000	關鍵要團結啊
69000	72000	昨天晚上在這吃晚飯很重要啊
72000	73000	就是這個美國朋友
73000	76000	因為我們昨天和今天都很大很大的事
76000	78000	都是給你們賺錢的事啊
78000	79000	你們很快就知道了
79000	82000	我相信今天早上你們也知道一些了
82000	84000	那都說的容易
84000	85000	那都比登天都難的事啊
85000	88000	昨天我們幾個小時開會在這
88000	89000	其中就問到
89000	90000	他說
90000	92000	為什麽中國人和日本不一樣
92000	95000	為什麽中國人和香港人不一樣
95000	97000	然後呢我就講那個我朋友
97000	101000	很多女朋友都是香港人還有日本人臺灣人
101000	103000	幾乎很少有大陸人
103000	105000	後來有一個當了明星了
105000	107000	就給捧成明星了
107000	109000	我說最大的問題大陸人不團結
109000	111000	我說這個是很正確的
111000	113000	我說我們大陸共產黨執下的毒
113000	115000	還有這幾百年來大清朝
115000	116000	三百年啊
116000	118000	三百年非非三百年的文化
118000	120000	我說把中國人搞得難不難 鬼不鬼
120000	122000	關鍵不團結
122000	124000	自我還有自私
124000	126000	這為什麽暴力革命無我
126000	128000	我說一個中國人是個狼
128000	130000	兩個人就是個羊了
130000	131000	三個人我說就是兔子了
131000	133000	日本人恰恰相伴
133000	135000	我說香港人恰恰不這樣
135000	136000	你別看香港男的女的
136000	137000	人家不講什麽文化
137000	138000	滿口人意道德
138000	140000	大陸人一講就是道德
140000	142000	一講就是奉獻
142000	144000	但是事實上不是那樣子的
144000	146000	我說香港人不講
146000	148000	我要你你要我
148000	150000	你包我我包你 yes no
150000	152000	我很多朋友包的人30天
152000	154000	多一天也不給你
154000	156000	少一天也不行
156000	158000	合約精神
158000	160000	還有我們大陸人老說感恩
160000	162000	說感恩最多就是大陸人
162000	164000	發微信發社交媒體最多感恩
164000	166000	但是呢真正的行動上
166000	168000	很少很少的
168000	170000	中國人幾乎不可能
170000	172000	我不相信在未來的千年內
172000	174000	能有什麽領導世界的可能
174000	176000	不可能
176000	178000	這個不僅僅是共產黨的問題
178000	180000	是我們民族自身的問題
180000	182000	然後昨天特別特別興奮
182000	184000	我們有太多太多傳奇的戰友
184000	186000	創造了無數個傳奇
186000	188000	七哥就在前天晚上
188000	190000	我給一位咱們的戰友
190000	192000	我說我要設計什麽概念
192000	194000	然後這個戰友呢
194000	196000	是中國的頭號設計大師
196000	198000	頭號設計大師
198000	200000	30分鐘就發給我了
200000	202000	發給我以後我說的怎麽樣怎麽樣
202000	204000	這個概念
204000	206000	然後咱另外的戰友
206000	208000	在電腦上就給做出來
208000	210000	這個圖太
210000	212000	我覺得這世界上
212000	214000	像是這個世界上最有影響力的一張圖
214000	216000	這個戰友的
216000	218000	其中一個
218000	220000	他有四個媳婦
220000	222000	老四的媳婦跟我很熟
222000	224000	因為他老人家90多歲了
224000	226000	他媳婦頭髮都幾千萬人民幣
226000	228000	他第四個媳婦
228000	230000	給我發信息
230000	232000	包括香港
232000	234000	昨天晚上
234000	236000	我躺著就睡著了
236000	238000	醒來以後
238000	240000	跟著戰友通通話
240000	242000	又睡著了
242000	244000	醒來我一想的時候肚子不舒服
244000	246000	咕嚕咕嚕地想
246000	248000	現在人老了走心
248000	250000	實際上昨天他說
250000	252000	這個戰友還有另外一個
252000	254000	第四個女朋友戰友
254000	256000	包括香港這個戰友
256000	258000	還有我發信息戰友
258000	260000	我都明白你們的意思
260000	262000	但是希望包容一點
262000	264000	他們談的就是路德先生昨天訪談
264000	266000	閆麗夢這個
266000	268000	這個科學家的這個訪談
268000	270000	他們都覺得不舒服
270000	272000	都覺得不舒服
272000	274000	這不舒服我也不舒服
274000	276000	我也不舒服
276000	278000	但路德先生和科學家是這個人
278000	280000	我覺得他倆做的
280000	282000	是真的有問題了
282000	284000	不是一般有問題
284000	286000	我有感覺了已經
286000	288000	我覺得路德先生昨天那個訪談
288000	290000	我覺得看完以後確實
290000	292000	特別是讓我
292000	294000	不是我光輝本人
294000	296000	你當我光輝狗屎都行
296000	298000	我覺得對香港的那些
298000	300000	幫助科學家逃出來的人
300000	302000	包括在國內
302000	304000	幫助保護科學家的
304000	306000	所有的這些人
306000	308000	然後到了加州以後
308000	310000	從加州到紐約
310000	312000	包括當時在整個病毒期間
312000	314000	安排房子公寓保鏢律師
314000	316000	班農先生開著車
316000	318000	跑過來在那個地毯睡幾天
318000	320000	還有美國最有希望
320000	322000	當司法部長的律師人家天天陪著
324000	326000	所有的這些
326000	328000	這些是真正的
328000	330000	要不沒有這些人沒有爆料革命
330000	332000	所有這些人都是爆料革命的
332000	334000	沒有這個爆料革命
334000	336000	科學家有一千個一萬個
336000	338000	大家都死完了
338000	340000	沒有這些人路德先生他不可能
340000	342000	撐到今天
342000	344000	但是你看著這個最近節目
344000	346000	路德先生幾乎不談新中國聯邦
346000	348000	幾乎不談爆料革命
348000	350000	包括這個博士進團
350000	352000	我昨天我說這個戰友
352000	354000	戰友建議特別好
354000	356000	我說我建議路德先生就把119
356000	358000	就直接爆料革命就剷除
358000	360000	就改成119革命的了
360000	362000	這個就是
362000	364000	戰友這種不舒服啊我是有感覺
364000	366000	就像我說的感恩啊
366000	368000	別人不要求你自己
368000	370000	得有數
370000	372000	沒有爆料革命不可能有路德先生
372000	374000	撐到今天
374000	376000	也不可能有科學家
376000	378000	包括昨天在那個國會山
380000	382000	蓋格茲先生的這個問話
