start	end	text
0	3120	特别是我们鸡抗议鸡刀了
4840	8360	一定要想到它是我们真正的诺亚方舟
9360	11440	我们一定要心里面准备好
12080	15560	如果你单逢的等待着近期的花钱做投资
15560	17320	你千万不要加入鸡系列
18800	21480	如果单纯的你想只想赚一把钱
21480	23200	你千万别加入鸡系列
26160	28160	如果说你真心想灭共
28880	31880	你真的觉得这个世界现在到了一个
32520	35560	真的是人类上最大的一次危机挑战
35560	38080	全球不是第三次世界大战
38080	39880	我说这叫终极之战
42040	44840	你为这个时候准备为未来准备
44840	46360	和真心的你有着
47800	52720	为着我们中国人民同胞们草根们
52720	55480	和中国人的未来和安全
55480	57080	为这些方面考虑
57080	60160	包括对你自己对家人的长期的战略考虑
61640	63640	那你是一定要投资鸡系列的
63960	65960	我们要打造的就是一个
67080	69640	灭共时和灭共后
70600	74120	在西方我们这些同胞不被关入集中营
74600	78520	我们同胞不能被所谓仇视亚裔和仇视中国人
78520	79720	成为受害者
80120	83640	我们还有能力让中国人民
84280	85560	让中国人民
86200	91400	以及包括共产党党内的一些受无辜牵制的好人们
92480	94040	受到我们的保护
95800	99320	最后把这种生存的剩下的
99680	103240	下来的积极力量变成新的中国
103240	106360	新中国联邦中国的国家力量民族力量
108160	109880	这才是我们真正想要的
110880	113680	说实在话你说七哥就看着这些
113680	117320	就这些就这点事情七哥完全
117320	118840	我想都不想去想
119480	120760	这才哪到哪呀
121640	124280	我们的战略真的是要在几年后
125880	129640	我们要在全世界这些文明的国家
129640	132840	正义的力量就是贵族的力量
132840	134360	绝不是流氓的力量
135160	136520	我们要团结在一起
136840	139720	迎接这个人类上最大的一次挑战
139880	140600	和变革
143800	145560	十年前的世界什么样子
145960	147560	五年前的世界什么样子
148040	149960	三年前的世界又是什么样子
149960	151080	谁想到过今年
154280	156520	没有远律必有近忧
157640	160520	远近之间只是一念之差
164840	165880	我们兄弟姐妹们
166280	168360	我们绝对不要天真
169320	172760	单纯和自欺欺人的
173720	175880	认为你现在G系列投完了以后
175880	177560	你就可以赚一大笔钱
177560	179560	你就过上富豪生活绝对不可能
181240	182360	千万不要欺骗自己
183720	185080	这个企业想挣钱
185080	187000	它要经历很多很多过程
188520	190760	咱不是所谓的批包公司
190760	193400	你必须经历像GTV流量
194120	195080	功能完善
195800	199000	团队建立市场营销
199800	202920	最后符合盈利条件
203480	204280	然后上市
207000	210120	我们最大的危机是什么
210120	211960	就是共产党辞去存在
212520	213480	它就是我们的危机
214280	215560	共产党没有了
215560	217800	那就是我们是天下最大的机会
218920	220040	一点不夸张的说
220040	221800	那个时候咱是真实
221800	224360	咱也可以上月球上火星上
224360	225160	去赚两圈去
226200	228840	咱跟伊朗马斯克那块是不是
229560	230680	咱多投点钱
230680	233000	让他给咱搞一个新中国联邦号
233000	234040	那是分分钟的事
235480	237560	灭共之后一切皆有可能
239640	243560	首先你知道加入新中国联邦投资G系列
244600	247080	一切皆有可能包括坏的
247800	248760	不管是好的
250120	253000	所以我从不劝任何人投资G系列
254600	257320	我不强迫任何人投资G系列
257320	259480	我不忧说任何人投资G系列
262040	265240	新中国联邦我不对它有任何要求
266680	269640	一切都要在你力所能及的情况下
270280	271240	在你安全
271960	274360	不影响正常的生活下支持新中国联邦
275240	276040	灭共革命
278200	279480	欺厄永远是这样子的
282440	284040	就像头两天一个战友
284120	285640	给我推荐了个软件
286520	289240	这个软件就让我说放上GTV
290280	291000	两三年了
291800	295000	听说在美国也干了二三十年了
296280	298360	我用他的软件昨天发了个盖特
299480	302040	大家录完以后七哥老了15岁
302840	304520	我录完我非常尊重他
304520	306440	我用他软件录的大家看到了
306920	308600	我告诉他我用你的软件录了
309160	310520	大家盖特上都看了
311160	312280	七哥老了十几岁
313240	314920	本来你说我还得拉拉皮呢
314920	316120	现在不用拉皮了
316120	317000	叫你整那么老
318440	319960	我给这位战友说
319960	321720	你有理想有信仰可以
322360	323640	但是你不要天真
324440	325640	你不要有幻想
325640	326680	不要有妄想症
328520	329480	什么人都成功
329480	330200	这个世界上
331480	332680	那谁不去成功了
334920	338120	你搞了几十年批评这个批评那个软件
338120	339320	结果搞出来这么个东西
340280	342840	我们昨天跟咪咪小组的战友们开会
342840	343880	我们是约翰叔叔
344680	346440	我昨天气得我真的灰尘发抖
346440	347160	让他把我气了
348040	350360	我每天花一两个小时给他开会
351480	352600	昨天开会到最后
352600	354360	最简单的问题是他做不好
355800	357240	最简单的问题是他做不好
357240	359640	你说这种东西要拿到我跟全世界的
359640	361480	最牛的造折地人开会去
361480	362600	我得多丢人
363400	364920	但是他不认为自己是错的
365560	367480	参与这个的事他不认为自己是错的
367480	369080	这个世界上最可怕的就是
369080	372120	你坚持你的无知和坚持你的愚蠢
373160	375880	这个世界上最最可悲的就是大头症
378040	380760	最最可怜的就是什么妄想症
381720	382920	你看那些欺民贼
382920	384120	你看看那九指腰
384120	386040	你看他们身上具备着什么样的特质
386040	386920	妄想
389720	391240	坚持自己的愚蠢
394120	395640	自我看待自己的愚蠢
396600	397800	自我感觉良好
397800	399160	你看那九指腰一张嘴
399160	400920	我跟SEC开会了
400920	402840	头一段我跟我的律师开会了
403800	405080	然后现在跟你们退款
405080	406440	我已经退款了
406440	407880	现在已经有人退回去了
408360	410280	然后现在你们要填这个表
410280	411800	然后你们要写医书
411800	413480	然后现在我要代表上帝了
413480	415240	然后现在我要给你自由
415240	416200	然后给你信仰
416200	417240	这叫什么你知道吗
419080	421640	我在跟这些人开会的时候说过
421640	424280	我们各个国家最大的悲哀
424680	426280	是我们14亿人民
427320	429160	有这么多人没开治
430280	431640	他不叫平民
431640	432520	叫愚民
433160	434920	这就为什么王岐山说
436120	438680	中国人吃草吃三年都没事
439240	440680	中国人就得来硬的
440680	441640	不来硬的不行
443000	444120	不能给脸
444120	445400	中国老百姓拆钱
445400	446520	拆钱越狠越好
447720	450120	因为在这些共产党的眼里面
450120	451320	你不是愚民
451320	452440	愚昧的愚
453080	454520	你是就是诸民
456280	458520	那么现在看到大家看到
458520	461000	在九指腰这个垃圾的烂货面前
462440	465080	一个完全自我生存能力都没有
465080	467800	要靠跟别人去假结婚
467800	469640	搞一个所谓的护照的女人
471640	474680	跟招了一个女婿给他家来发财的
474680	476040	人家生了个孩子
476040	478520	然后偷情把自己手指头切了的女人
479080	480040	要给你上帝
480040	480920	要给你信仰
480920	481560	要给你自由
481560	481960	你还信
483080	484120	还真有人跟随
484120	485640	你这世界荒不荒唐
486280	488520	所以它是中国到今天
488520	491320	共产党在中国七十年来
491320	494280	中国人受到这种山河净悔
495080	497320	人心良知美灭
498440	500920	心埋雾霾通数着整个中国
501960	503080	炫富比富
504440	505000	忽害
506760	507880	丧失正义
507880	511240	假设中国最大的能力走向中国的捷径
511960	515560	厚黑学是中国人崇拜的标准和道德标准
516600	520040	法律成为愚弄和欺负弱小的工具
521640	523320	杀掉穆斯林
523320	524840	杀掉基督徒
524840	526440	杀掉佛教徒
527400	529000	杀掉天主徒
529000	531720	杀掉所有的少数民族的领袖
532440	533720	然后他们当神
534280	535800	杀掉企业家
536760	537960	杀掉企业家
538600	539960	他们当最大的老板
541400	544200	就这样的国家叫厉害了我的国
545640	546600	战狼外交
547800	550040	陈锋能双修掏子宫
550040	552360	他们都认为掏的一定不是我闺女
552360	553320	一定不是我妹妹
553320	554600	一定不是我家人
554600	555800	他就没想到过
555800	557400	你咋知道你家人没被掏过
559240	560440	掏他敢跟你说吗
560440	562200	你那个窝囊样他敢跟你说吗
562200	563160	说了有用吗
565880	569000	张爱玲就是当时这个小说里边特别经典的话
569720	570760	什么都可以忍受
571640	573160	绝对不能忍受窝囊
574120	574920	就是懦弱
576040	580280	没有一个女人爱一个窝囊胆小自私的人
581000	582440	但是我们整个中国现在
583480	585000	全都是赶面杖子
585000	585640	口炮打
589560	594920	再呈现所谓的国内的维稳警察
595800	596440	国安
597880	600760	所有的国内的这流氓面前
600760	602840	有几个真正有良知
602840	605000	有正义有勇气的人
605000	606760	更不要说责任了
606760	608440	所以国内无贵族
609720	611480	除了平民都是流氓
612600	613720	下三滥的流氓
615400	618840	那么一个流氓控制的社会就是邪恶的社会
618840	621480	邪恶的社会就要被文明除掉
621480	622360	就这么简单
623480	624360	谁都挡不住
626760	629000	所以说在这个会之后
629800	632120	这个人跟王岐山说
632120	634840	那你觉得郭文贵这个人你也了解这个人
636520	638440	他跟这些人说这些事情
638440	640120	西方人有多少人能听得到
642200	643560	王岐山就问他
643560	645720	那你去看看金灿荣
645720	646760	张照忠
646760	647640	胡锡进
649080	653320	还有所有的外交部的这几个狠角色
653320	655320	他们说的话外国人有几个听见的
656600	657240	有多少人听见
657240	658600	哎呀他说外国人都听见了
658600	660600	他说不是外国人听见了
660600	662600	这些人说的话
662600	666360	已经成了西方衡量中国人和中国共产党
666360	668760	在世界上角色的参考资料
670360	673720	他说那郭文贵还有班农这号人在西方
673720	674920	他们说的话谁听见了
674920	675720	他说我告诉你
677080	678520	他们所有说的话
678520	680920	绝对听他们的比听我们的多
682120	684120	王岐山这小子还是有尿的
684120	685160	还是有尿的
686440	692120	所以王岐山说了几句非常关键的话
695480	696920	但不会用很长时间
697720	700200	所有中国人都会知道
700200	702680	新中国联邦过去几年干了啥说了啥
704200	708840	所有中国人都未来都会去想了解郭文贵这个人
709800	711400	不管是什么样的结果
711400	712440	这是王岐山原话
715880	718440	这位所谓的姿美派
724120	725320	这个这个话因为他说的
725320	726840	我有些话可能字不能说
726840	728200	他说你别说我名字就行了
730440	731400	我这可以说的
732840	735720	他说他和另外一个 前常委
735880	736920	前常委
738280	739880	还有一位前副总理
739880	743560	这个人当年我跟他跟有当年的副总理曾佩妍
743560	748760	我跟他和当年的副总理曾培炎 我们深深的聊过
748760	751760	他说你记得当年和曾培炎咱们聊吗?
751760	754960	他说在那个酒店里面咱们聊了几个小时
754960	757960	旁边那个人啊 我说我知道现在牛了啊
757960	763760	他说我跟那个人一起 见了一个就是他的所谓老领导常委
763760	767560	也谈我们这次的秘密会议吧
767560	771560	职位常委就说了一句话
771960	777560	他说郭文贵能在西方折腾到今天 自有他的道理
781360	783560	这位常委不读了就这一句话
785760	791560	最后给他出门就说 你没有买他那个什么投资GTB吧
791560	793560	然后他说哎呀我没有没有
793560	795560	他说你有你小子也不跟我说
797160	799560	然后又要去钓鱼 钓鱼的时候又给问他
799560	801560	哎你真的没有买那个GTB吗?
801560	803560	他说他还没开始卖呢
803560	805560	他说还没开始卖你都知道啊
810360	813560	然后这个钓鱼的时候给这小子说
813560	815560	他说你去看那个盘古
815560	817560	他说我就爱吃他那个盘古的饭
817560	819560	我们家人都爱去吃
819560	821560	他说还有他的日餐厅
821560	823560	他说当年我是去两次去河南去啊
823560	825560	当时他去钓鱼
825560	827560	他说我都去他那个裕达去吃饭
827560	831560	我还去吃裕达那楼下的这个四川餐厅
831560	833560	比四川做的都好
833560	835560	然后说楼上他那个哎呀
835560	837560	他那个文琪呀做的漂亮
841560	843560	他说一个这么个人
843560	845560	是个小伙子
845560	847560	二十多岁
847560	849560	从说被关押出来
849560	851560	能整成这个样子啊
851560	853560	这真是个够齐了啊
853560	855560	是的
855560	857560	是任何一个人
857560	859560	你去想想我看任何人的时候
859560	861560	我去想
861560	863560	如果这个人被关到清风看守所
863560	865560	他会是啥样
865560	867560	坏了我这一说
867560	869560	说出我的秘密了
869560	871560	我看任何一个总统啊
871560	873560	还有大咖的时候我一想
873560	875560	你比如说我衡量路德
875560	877560	如果路德被关在清风看守所
877560	879560	他会是啥样了
879560	881560	俩月绝对拉稀
881560	883560	绝对完让他干啥他干啥
883560	885560	老江呢
885560	887560	如果老江被钉在清风看守所
887560	889560	会是啥样呢
889560	891560	两天让他干啥他干啥
891560	893560	然后我想科学家这号人家
893560	895560	被扔在清风看守所干啥嘛
895560	897560	就像我们隔壁那女号啊
897560	899560	天天往隔壁号扔那个月经纸
899560	901560	兄弟们
901560	903560	给你礼物
903560	905560	过来一看
905560	907560	雪花拉拉的月经纸
907560	909560	哇塞就扔过来了
909560	911560	草啊就要点烟
911560	913560	我们就想办法拿点草扔过去啊
913560	915560	我再想想
915560	917560	我跟外国元首打交道
917560	919560	还有那些什么世界富豪啊
919560	921560	我这眼睛一瞇一瞇一想
921560	923560	这小子这孙子要被关在清风看守所
923560	925560	戴上缴料手套
925560	927560	饿他一星期啥样
927560	929560	我想这小子让他干啥他干啥
929560	931560	很少人让我发自内心的尊重说
931560	933560	他能撑下去
933560	935560	撑一两年两三年
935560	937560	还有信仰能活着出来
937560	939560	真的太难了
939560	941560	反过来
941560	943560	我看共产党的官
943560	945560	当你看共产党官员的时候
945560	947560	你就想想
947560	949560	这个人
949560	951560	一看进去
951560	953560	一定哭爹叫娘
953560	955560	所以啊
955560	957560	在我眼里边很少让我心里觉得
957560	959560	这人是什么有骨头的人
959560	961560	让我内心尊敬你
961560	963560	很难
