start	end	text
0	7000	尊敬的戰友們好 今天我要是出作證
7000	11000	所以說呢 今天早上沒直播
11000	15500	我要是今天下午可能晚上有時間的話
15500	19000	如果早結束 晚上咱就直播
19000	24000	咱就得兌現 晚上我就直播
24000	26000	或者明天上午直播
26000	29000	看今天結束的時間長短
29000	32000	然後還得見幾個牛X的人
32000	35000	所以說毛半海 毛半海
35000	38000	但是很多戰友發的信息我都收到了
38000	40000	很多戰友都收到了
40000	42000	太搞笑了
42000	45000	這個袁文海這個彼得森被抓了
45000	48000	實際上他抓了幾個月了我都知道
48000	50000	只是剛剛公告
50000	53000	袁文海最起碼得有千億
53000	55000	一個這樣的管得有千億
55000	58000	挖了所有周扣人的墳
58000	60000	周扣人的祖宗都被他奸了一遍
60000	62000	沒有一個人敢告他的
62000	65000	這個禍可不是一般的人物
65000	70000	河南幫 河南派什麼王全叔啊 是吧
70000	74000	河南的原來的馬忠臣都已經老求的完蛋死了
74000	76000	很多河南的官員
76000	81000	包括現在人民銀行 包括軍方
81000	85000	包括董文彪 河南軍容系
86000	88000	但那厲害了
88000	92000	包括美國蘋果 iPhone就是說那個廠
92000	94000	就是袁文海建的
94000	97000	哎呀 這個小子進去可不是一般的事
97000	102000	河南幫將崩潰 崩潰 崩潰
102000	104000	天大的事
104000	106000	哎呀 我說過他早晚得進去嘛
106000	108000	進去了吧
108000	110000	一個一個來 還早著呢
110000	112000	你放心啊
112000	114000	西哥的那個榜單上啊
114000	117000	只要有的人一個都跑不了
117000	120000	我們有習死皇啊
120000	122000	習近平的習
122000	125000	習死皇的死 皇上的皇 習死皇
125000	128000	專門習死皇啊
128000	131000	咱有習死皇這個牌
131000	134000	你不相信啊 走走看
135000	138000	哎呀 我媽呀 戴了口罩 所有人都戴口罩
138000	139000	不戴口罩不行
139000	140000	戴口罩不行
140000	141000	這麼彆扭呢現在
141000	143000	這鬍子拉沙子戴口罩
143000	146000	哇塞 啥感覺呢這是
148000	151000	我一看到這個大海我就舒服
151000	154000	這個海我最喜歡了
154000	156000	太多 好小些了
156000	157000	兄弟姐妹們
157000	160000	看到這兩天數字貨幣市場了
160000	162000	看到這種波動了嘛
162000	166000	就是共產黨正在整合中
166000	168000	接下來的臺灣的
168000	170000	在臺灣發生的臺灣海峽
170000	174000	南中國海 香港 臺灣 俄羅斯 北朝鮮
174000	176000	伊朗 霍爾摩斯海峽
176000	181000	這些熱鬧的事都會加速動盪金融市場
181000	185000	當然數字貨幣市場更大動盪
185000	188000	然後美國的提高國債
188000	191000	國會和白宮要鬥一番
191000	193000	然後美國大量的裁員
194000	197000	然後再一起查封共產黨資產
197000	200000	說白了就是要瓜分共產黨的資產
200000	202000	中國人要受瓜落了
202000	206000	唯一贏家咱們新中國聯邦
206000	209000	還是那句話你不相信
209000	211000	咱們走走看 是吧
211000	214000	傻不火了 傻不火了 傻不火了
214000	216000	咱們走走看
218000	220000	共產黨你萬秋難了
220000	223000	哎呀 我這趕快要到了
223000	225000	我先錄一段吧
225000	227000	因為很多戰友給我發信息
227000	230000	不錄我心裡不踏實 你知道嗎
230000	234000	但是在車上錄是真不方便
234000	236000	好吧 兄弟姐妹們
236000	238000	傻子不火了 面得撿
