start	end	text
0	2000	郭文貴先生說,
2000	4000	我們未來會開大,
4000	6000	我們未來會開大,
6000	8000	我們未來會開大,
8000	10000	我們未來會開大,
10000	12000	我們未來會開大,
12000	14000	我們未來會開大,
14000	16000	我們未來會開大,
16000	18000	我們未來會開大,
18000	20000	我們未來會開大,
20000	22000	我們未來會開大,
22000	24000	我們未來會開大,
24000	26000	我們未來會開大,
26000	28000	我們未來會開大,
28000	30000	說到這,我給大家說一下,
30000	32000	這個POLAR,
32000	34000	POLAR事件讓我思考了很多呀,
34000	36000	GTV現在,
36000	38000	從任何角度,
38000	40000	它都是奇跡,
40000	42000	從技術角度,
42000	44000	它是不可思議的。
44000	46000	你說這個世界70多億人口,
46000	48000	啥人沒有啊?什麼人沒有?
48000	50000	它咋就沒有一個這樣的GTV呢?
50000	52000	因為它不容易。
58000	80000	……
80000	82000	真的是太難了,
82000	84000	都想做的比人家好,
84000	86000	比YouTube好,
86000	88000	人家多少年呢?
88000	90000	人家多少錢呢?
90000	92000	這不是開玩笑的,兄弟姐妹們。
92000	94000	那麼現在像蓋特,
94000	96000	我們在發展當中,
96000	98000	我們蓋特的團隊實在是太牛了。
98000	100000	真的,我真的太喜歡他們了。
100000	102000	這是我非常的榮幸
102000	104000	和愉悅的和我們的蓋特
104000	106000	和GTV的工程師團隊合作。
106000	108000	真的是太多了,
108000	110000	我們華人在國外的天才太多了。
110000	112000	當我跟他們打交道的時候,
112000	114000	我一直就在想一個問題,
114000	116000	如果這些人真的在一個自己的國家,
116000	118000	安全的,
118000	120000	創造財富,
120000	122000	這個國家會是什麼樣子?
122000	124000	這個國家會是什麼樣子?
124000	126000	我們現在招了很多美國人,
126000	128000	我們當初我們要找了很多美國人,
128000	130000	我們當初我們要找了很多美國人,
130000	132000	說實在還沒有發現,
132000	134000	一個美國人比中國人聰明勤勞的,
134000	136000	在這個GTV上,
136000	138000	在這個蓋特上,
138000	140000	在GNews上。
140000	142000	我今天下午的時候,
142000	144000	有一個朋友跟我打電話,
144000	146000	他說Miles,我真的不可思議,
146000	148000	你這個GNews、GTV的數據和發展。
148000	150000	你這個GNews、GTV的數據和發展。
150000	152000	咱們搞這個Hunter拜登的時候,
152000	154000	咱們搞這個Hunter拜登的時候,
154000	156000	就一個媒體網站,
156000	158000	就一個媒體網站,
158000	160000	發了咱GTV的電機,
160000	162000	每天200多萬人上線,
162000	164000	每天200多萬人上線,
164000	166000	上億次的點擊。
166000	168000	上億次的點擊。
168000	170000	現在你想想咱GNews和GTV,
170000	172000	有人說什麼查這個25000名的,
172000	174000	都是錯的。
174000	176000	就是它有些包含了中國,
176000	178000	有些不包含中國。
178000	180000	現在我們在世界媒體裡,
180000	182000	絕對是前100名的。
182000	184000	關鍵我們是個平台,
184000	186000	我們的數據呢,
186000	188000	絕對是前100名的。
188000	190000	這是不可思議的。
190000	192000	但是我們從Power的世界上看到,
192000	194000	我們要建立一個
194000	196000	絕對安全的平台,
196000	198000	特別是我們要滅共。
198000	200000	我們這些天我們就把數據
200000	202000	存放,
202000	204000	包括在所有情況下,
204000	206000	都發生的情況下,
206000	208000	GTV和蓋特、GNews
208000	210000	都能安全的運轉。
210000	212000	所以說在這個
212000	214000	Power事件,
214000	216000	美國大選事件,
216000	218000	讓我們更加的強大,
218000	220000	讓我們更加知道該做什麼。
220000	222000	真的很感謝,
222000	224000	要不然以後你發生了就傻眼了。
224000	226000	就像Power一樣就完蛋了,
226000	228000	知道了嗎?
228000	230000	那麼另外一個,
230000	232000	我們通過這個九指腰事件,
232000	234000	我發自內心的說,
234000	236000	受傷害的戰友,
236000	238000	七哥真的是非常非常對不起。
238000	240000	如果你們
240000	242000	相信七哥,
242000	244000	記住,你所有受到傷害,
244000	246000	七哥都會替你報仇。
246000	248000	你所有受到傷害,
248000	250000	七哥都會盡力,
250000	252000	全力以赴的去補償。
252000	254000	我一定會做的,
254000	256000	記住我說的。
256000	258000	那麼非常非常的抱歉,
258000	260000	九指腰事件從另外一個角度上發生,
260000	262000	說實在話,
262000	264000	我挺感謝這個,
264000	266000	另外一個角度,感謝九指腰。
266000	268000	我們要如果往後發展,
268000	270000	凝聚這麼多中國的精英,
270000	272000	我們要創建的新中國聯邦,
272000	274000	我們要做的GNews,
274000	276000	我們要做的蓋特,
276000	278000	忠誠團結,
278000	280000	信任有多麼重要。
280000	282000	怎麼來確定忠誠團結信任?
282000	284000	怎麼讓大家建立起來
284000	286000	彼此之間,
286000	288000	真正的信任的基礎,
288000	290000	它得經過事才行。
290000	292000	任何一個人
292000	294000	在某個時段
294000	296000	做出錯誤的判斷,
296000	298000	信任或不信任,
298000	300000	那最終它會做出
300000	302000	一個正確的判斷。
302000	304000	爆料革命,
304000	306000	新中國聯邦,
306000	308000	到底值不值得,
308000	310000	GTV、GNews,
310000	312000	我們未來到底怎麼看待
312000	314000	和戰友之間的關系,
314000	316000	和各農場之間的關系。
316000	318000	說實在話,
318000	320000	我特別感謝
320000	322000	美國大選之後,
322000	324000	有了這麼多的動盪,
324000	326000	特別感謝九指腰,
326000	328000	還有這麼龜頭羊啊,
328000	330000	和最近的評報小組
330000	332000	派出的上千人,
332000	334000	幾百個牛人,
334000	336000	臥底到各農場,
336000	338000	和在整個社交媒體上
338000	340000	鋪天蓋地,
340000	342000	又回到了2017年,
342000	344000	五毛、七毛全出來了,
344000	346000	欺民賊也都出來了,
346000	348000	兄弟請問問,
348000	350000	沒經過這些事情,
350000	352000	咱能成就咱新中國聯邦嗎?
352000	354000	沒經歷這些事情,
354000	356000	咱能讓自己的
356000	358000	喜馬拉雅聯盟委員會
358000	360000	和G系列強大嗎?
360000	362000	沒有這些事情,
362000	364000	如果再過個一年兩年,
364000	366000	所有G-Coin、G-Dollar、
366000	368000	G-Fashion、G-Club、
368000	370000	GTV、G-News、Gate
370000	372000	強大以後,
372000	374000	要再出現個Sara,
374000	376000	她絕對可不是騙你幾千萬,
376000	378000	或騙你幾百萬,
378000	380000	也不僅僅讓你寫遺書了,
380000	382000	那可就大了去了。
382000	384000	你想想,
384000	386000	這天我在想,
386000	388000	Sara在潛伏了半年、一年,
390000	392000	你知道危害是什麼,
392000	394000	你知道危害是什麼,
394000	396000	戰友你們想過嗎?
396000	398000	你們想過嗎?
398000	400000	她現在說句難聽話,
400000	402000	她賣給這些國保的人的信息,
404000	406000	這是最大的威脅。
406000	408000	但她對G系列,
408000	410000	G-Coin、G-Dollar,
410000	412000	包括所有的項目,
412000	414000	GTV她還造不成傷害,
414000	416000	甚至可以忽略不計。
418000	420000	更重要的事情,
420000	422000	九指妖的事件,
422000	424000	能看出到底誰是真的是來
424000	426000	弄點錢來了,
426000	428000	或者蹭蹭熱度,
428000	430000	是誰是真的是滅共的。
430000	432000	另外一個角度,
432000	434000	讓我們看清楚很多事情。
434000	436000	大家很多事,
436000	438000	你們沒有看明白啊。
438000	440000	九指妖這件事情,
440000	442000	她真正的變化,
442000	444000	是從三月份開始的,
444000	446000	她已經跟共產黨勾兌了。
446000	448000	她從第一天起,
448000	450000	這個女人,這個壞蛋,
450000	452000	她就憋著一肚子壞事來的,
452000	454000	從她成立VOG那天起,
454000	456000	她就當生意做的。
458000	460000	她曾經是國保勝這個
460000	462000	賈穆斯的秘書,
462000	464000	你就知道她的來路,
464000	466000	她就想這個女人就到處
466000	468000	整點事出來的,
468000	470000	最後就整到咱這來了。
470000	472000	七哥的無知和信任,
472000	474000	被她又代表神了,
474000	476000	又是她的什麼不愛錢了,
476000	478000	又吃素了,如何如何了,
478000	480000	被她矇騙,
