start	end	text
0	2000	尊敬的战友们好 9 月 14 号
2000	7000	刚刚的做完这个 Declosition 法律的交叉问话
7000	9000	哎呀 这个 看到啊
9000	12000	咱昨天的直播 今天就实现了
12000	15000	昨天习太阳 兄弟姐妹一看到那个
15000	18000	习太阳就飞到哈萨格斯塔了
18000	19000	到那儿趴机
19000	22000	人家就因为咱直播 链子不挂上去
22000	23000	人家拖上
23000	26000	但是看来出门不吉利啊
26000	27000	差点中飞机了
27000	28000	咱老担心了
30000	31000	咱老担心了
31000	33000	但是哈萨格斯坦
33000	35000	听哈萨格斯坦的表哥说
35000	39000	说到了以后 很多行程都改了
39000	41000	很多行程都改了
41000	43000	时间表也改了
43000	45000	说您啊 这是出访的
45000	48000	所有的团队都来看咱直播 是吧
48000	49000	没问题呀
49000	52000	你这么多战机保护 是吧
52000	54000	那么多战机保护
54000	56000	你这么多战机保护 是吧
56000	57000	那么多人保护
57000	59000	你安全怕啥呢 是不是
59000	61000	不用怕嘛 对吧
61000	63000	我们就是瞎蒙的 是不是
63000	65000	瞎猫碰死耗子的
65000	68000	碰到了这么一个偶遇
68000	70000	所以说那个表哥说
70000	71000	哎呀 拜托了
71000	74000	Miles Guo不要再讲了
74000	75000	我们这里都在问
75000	78000	到底谁跟Miles Guo有联系 讲话
78000	81000	特别是原来这些到中国去
81000	84000	所谓哈萨克斯坦驻中国北京大使馆的人
84000	85000	都被问话
85000	88000	任何人不能和谢鲁行程
88000	90000	也不能和Miles Guo联系
90000	92000	但是没办法 是吧
92000	93000	咱已经说了 是吧
93000	95000	咱也是得瑟
95000	99000	乌斯贝克斯坦行程也要调整 也要调整
99000	101000	因为昨天的直播
101000	104000	泄露了天机
104000	108000	太阳的行程竟然被提前预知
108000	111000	这不是最大的天机吗
111000	114000	昨天听说是交叉飞行
114000	116000	交叉飞行
116000	119000	几个飞机几个飞机都要
119000	120000	交叉飞行
120000	122000	很紧张
122000	124000	这样的处境实在是不好
124000	129000	我估计现在王岐山 孟建柱 曾庆红
129000	132000	在家里咬着舌头
132000	134000	赶快出事吧
134000	136000	正在那兴奋着呢
137000	141000	哎呀 接下来每一分钟都不知道发生啥事
141000	143000	额巫战场
143000	146000	这么近的地方 是吧
146000	149000	导弹 武器失控
149000	154000	各种危险都有可能发生
154000	156000	所以说昨天是咱爆料革命
156000	158000	有一个新的一个体贴
158000	160000	昨天咱直播完以后 到现在
160000	163000	全世界多少人就看昨天的直播
163000	165000	结果马上兑现
165000	168000	这个兑现以后完全是丝毫不差
170000	172000	不仅在乌兹别克斯坦
172000	173000	不仅哈萨克斯坦
173000	177000	不仅在哈萨贝尔江 吉尔吉斯坦
177000	178000	乌兹别克斯坦
178000	180000	不仅在这地方
180000	182000	咱走着看啊
182000	184000	你在南美
184000	186000	你在中东
186000	187000	是吧
187000	189000	你在西欧
189000	190000	你在东欧
190000	192000	你在北美
192000	193000	都一样
193000	195000	因为什么
195000	199000	真正的想灭共的人太多了
200000	202000	这些人是我们的战友
203000	205000	志同道合
207000	208000	很多人啊
208000	212000	就用那种低级下三滥的流氓心理
212000	214000	少见多怪
214000	216000	来看待爆料革命新中国联邦
216000	219000	那就享受你的少见多怪去吧
219000	221000	我们只在乎行动和结果
221000	222000	核心目标
223000	224000	是吧
224000	225000	兄弟姐妹们
225000	227000	我们只在乎这种结果
228000	231000	昨天大家看到香港的股市
231000	232000	和就是刚刚的
232000	234000	就是今天咱们的早上
234000	235000	就是之前啊
235000	236000	天亮之前
236000	238000	香港的股市发生了什么
238000	241000	大家看看世界的经济的发生什么变化
241000	243000	特别是外汇市场
244000	248000	还有昨天的整个数字货币的交易的高高低低
249000	251000	昨天你就可以看到这个世界
251000	253000	不是你想象那个样子的
254000	256000	也不是那些独裁们
256000	259000	被那些阿拉伊凤城的一些流氓
259000	260000	下三滥的
260000	261000	在旁边
261000	263000	在那块传递的虚假情报
263000	264000	虚假信息
265000	266000	假能治国
266000	267000	是吧
267000	269000	你黑也能治国
269000	270000	你骗能治国
270000	272000	同样假也能毁你
272000	273000	骗也能治你
275000	276000	也能毁掉
277000	278000	也能毁掉你
278000	279000	一样的料理
281000	282000	所以说兄弟姐妹们
282000	283000	在我们此时此刻看到
283000	284000	爆料跟我们新中国联邦
284000	286000	在全球掀起的灭共力量
288000	291000	这种全球性的正义的力量的联合
293000	294000	大家去看一看
294000	296000	再想一想现在打的疫苗的
297000	299000	再看看今天打过疫苗的人
299000	301000	和今天在国际舞台上
301000	302000	政治舞台上
302000	303000	经济舞台上
303000	304000	民人舞台上
304000	305000	在这舞台上
305000	308000	咱这块像小丑般的一场表演
308000	310000	是多么的可悲可怜
311000	312000	是吧 兄弟姐妹们
313000	314000	哎呀
315000	316000	时间也别过了
316000	317000	多少时间了
317000	318000	五分
320000	321000	所以说兄弟姐妹们
321000	323000	我们在这个时候
324000	325000	最重要的事情
325000	327000	让新中国联邦大家
327000	328000	练心
329000	330000	建立
330000	331000	增长我们的智慧
332000	334000	增加我们辩论真假
335000	336000	和识别善恶的能力
337000	338000	而且我们大家
338000	340000	要是越是在这个时候
340000	342000	才能看出每个人的心性
343000	344000	像昨天直播
344000	345000	完了
345000	346000	那个洗臂的
346000	347000	也没多大起伏吧
348000	349000	是吧
349000	350000	但有些人的观点
350000	351000	它就是不一样的
352000	353000	这0.2的B
353000	354000	昨天大家讲的很清楚
355000	356000	它本来从去年
357000	359000	这个去年的11月份
359000	360000	到今年的2月份
360000	361000	3月份
361000	362000	然后到今年4月份
362000	364000	这本来是给你的东西
364000	365000	你就该把钱交了
365000	367000	有些人竟然是抱怨
367000	368000	说我卖了B了
368000	369000	然后呢
369000	370000	我赔了钱了
371000	372000	这个市场
372000	374000	你当时你把钱放在那的时候
374000	376000	当时联盟专门跟你说
376000	378000	我不建议你炒B去买B
380000	381000	也不建议你
381000	382000	去这么做
382000	384000	而你不要寄希望以至这个B
384000	385000	永远是生的
386000	388000	谁能保证永远是生的
388000	390000	那至于共产党那改变账呢
390000	391000	是吧
391000	392000	上海股票市场
392000	393000	香港股票市场
393000	394000	永远是硬的
394000	395000	那是假的
396000	397000	对吧
397000	399000	这种一个基本的常识
399000	401000	而且一个将心比心
402000	404000	你得到那么多利益的时候
404000	406000	其他战友的利益可能就少了
406000	408000	应该是所有战友的利益
408000	410000	要大家均衡
410000	411000	更重要的事情
411000	412000	大家说
412000	413000	你不该这样
413000	414000	什么联盟的信仰
414000	415000	什么的
415000	416000	千万别说这个
416000	417000	联盟
417000	419000	它不是一个国家组织到现在
420000	423000	它还不是一个多健全的组织
423000	425000	你要求联盟就像神一样
425000	427000	那你为啥不能要求自己的心
428000	429000	别那么贪呢
430000	432000	把自己要求正常人一样就行
432000	433000	要求联盟
433000	434000	你是神
434000	435000	你比宗教
435000	436000	你比信仰组织
436000	437000	连美国现在犯错误
437000	439000	在普京犯那么大错误
439000	440000	普京大地
440000	441000	习太阳犯那么大错误
442000	444000	不要把联盟要求那么高
445000	447000	要求自己那么轻松
448000	452000	应该是牛者牛人不牛脊
452000	454000	这是菲菲的那个节目
454000	455000	这群人
455000	456000	现在是什么
456000	457000	牛脊
458000	459000	不牛人
459000	461000	那这怎么行呢
461000	463000	你不能老站在你的角度看这个问题
464000	465000	是吧 兄弟姐妹们
465000	466000	所以说
466000	468000	咱们在这些事情的发生
468000	471000	让咱更多人的看这个人的心情
471000	473000	本质不是坏事
474000	476000	实际上非常简单的就是
476000	477000	你不都要
477000	478000	说这三样
478000	479000	我又要币
479000	480000	我还要价格
480000	481000	我还要投资
481000	482000	我还要福利币
482000	483000	你不要都要
483000	485000	什么事都没有了
486000	487000	对吧
487000	488000	你什么都想要
488000	490000	什么都不想失去
490000	492000	那什么问题都有了
493000	495000	联盟永远听你的
495000	497000	联盟做的决定永远是对的
497000	499000	它别说是联盟
499000	500000	像什么
500000	501000	联邦
501000	502000	联盟
502000	503000	它就是宗教
503000	504000	联线
504000	505000	它还打架呢
505000	506000	它还有争议呢
506000	508000	怎么可能呢 兄弟姐妹们
509000	510000	对不对
511000	512000	所以说
512000	513000	看通过这些事情的分辨的时候
513000	514000	咱们的战友
514000	516000	个人的素质
516000	519000	而且我们以后能不能长期做战友
519000	521000	怎么做战友
521000	522000	说实在话
522000	524000	这就这几天的事情就能看出来
524000	526000	一个人的善恶
526000	528000	一个人的素质的高低
528000	530000	有些是胡搅蛮缠
530000	532000	这胡搅蛮缠是不对的
532000	533000	不能怪联盟
533000	535000	你怪联盟干嘛
535000	536000	你怪七哥
536000	538000	这是你找七哥
538000	540000	战友信的是七哥
540000	542000	联盟是帮助大家做事情
542000	543000	做决定
543000	545000	七哥是没有一个币
545000	547000	也没有一分的利益
547000	548000	是帮助战友
548000	549000	七哥也不是神
549000	551000	七哥也不是你想要说
551000	552000	百分之百正确决定
552000	554000	那还叫七哥吗
554000	556000	那叫七神了
556000	558000	我可不敢保证
558000	560000	我尽量的做好
560000	562000	但是我不可能做得像神一样
562000	564000	我可不是像习太阳一样
564000	566000	永远伟大的正确
566000	567000	是永恒的
567000	568000	更不会像共产党一样
568000	570000	万岁万岁万万岁
570000	571000	所以希望战友们
571000	572000	多多包涵
572000	573000	多多理解
573000	575000	多多客观的看待
576000	578000	昨天直播已经结束了
578000	580000	帮着今天直播了
580000	581000	然后呢
581000	582000	今天一天的事
582000	583000	刚刚做完Devotion
583000	584000	台湾的律师会
584000	586000	然后我们接下来还一堆的事情
586000	588000	所以说我们到星期天再直播
588000	589000	星期天见
589000	590000	谢谢兄弟姐妹们
