start	end	text
0	6600	咦 乖乖 乖乖 乖乖 来啦 来啦 来啦 喜歌来啦
6600	11600	这个 珍静的战友们好啊 今天是4月11号啊 4月11号
11600	17800	这个 今天七哥乱聊直播 为啥昨天我七哥发 该在那发错了
17800	24800	4月21号 我有时候是拿语音 语音 然后呢是语音辨别打出来
24800	29400	我有时候改一改就发出去了 他有时候就没有 就没有整明白
29400	34400	没整明白他就发错了 所以说有时候咱们这个
34400	39200	喜马拉雅联盟委员会 还有这个木兰啊 用我的盖特发信息啊
39200	44400	还有这个G-Fansion啊 大家一看都知道 没发错字的
44400	49600	就不是 一定不是七哥发的 七哥的标点符号发错字
49600	53800	基本上都是七哥发的 也就是没文化人发的 都是七哥发的
53800	57200	有文化的都不是七哥发的 就这么简单
57200	60400	今天这西装啊 绝对是 这是全新的啊
60400	64200	这个料子就是 没法展示给大家 我这个
64200	68600	展示这个料子啊 就像昨天我看 你看啊
68600	71600	这个西装的料子的弹性 你看
71600	77400	西装做成这个弹性很难的啊 你看 还得调调矩
77400	85800	你看 这个弹性啊 你看 耶 拐一拐
86800	94000	看看 我这个背上 刚才是 看这个 这弹性啊
96000	100200	啊 我这运动 现在运动的这个 运动过了
100200	105400	做了120个 就是站起来 到地上 唰唰 这个扶拉器
105400	109600	结果背部拉伤了 哇塞 这个拉伤以后真难受
110000	116000	这你七嫂子刚才这个 给我贴高约呢 哎呀 真是
116800	119400	兄弟姐妹们 战友你们再好对七哥
119400	122000	你也不能给你七哥贴高约 是不是
122000	126000	Masha啊 木兰啊 是不是 卡丽西啊 阿炳啊
126000	129600	你是能给七哥贴高约 是吧 还是你七嫂子吧
129600	132600	所以说你看 这时候就显示出来了 是吧
133600	141200	我是站起来就做佛祭 就是 唰 下去 120个 哇塞 拉伤了
142000	146400	我今天给战友们这个 先聊一聊 聊一聊
146400	151400	就是上周在北京发生和爆料革命的相关事件
152400	156000	这事已经过去了 咱就乱聊聊 乱聊 乱聊
157000	163600	今天这个说的时间人物 如有雷同 纯属巧合 纯属巧合
167600	177000	在一周以前 一周以前 我和美国的朋友叫知中派 知中派
178000	186400	还有一些在中共国里面享有非常高的威望的叫知美派
188000	191600	也就是所谓的中国社会院的外围的顾问
192000	196000	就是因为他有美国身份的 美国人呐 欧洲人呐 是吧
196000	201800	日本人呐 但是对中国还是友好的 而且在历史上是可信的
202600	205600	那么这样的话 他们是信任 但也不能拉走社会院
205600	211400	所谓的就是名不正 言顺的所谓的海外国色顾问
213600	217200	那么要知美派的这些人呢 也是美国这些政府
217200	224200	各个民主党 共和党人 他们认为了解美国
224400	228400	跟美国有着长期的来往 或者受过美国教育
229400	235400	这样的人 就像退休后的杨洁篪 杨娘娘一定属于知美派
236400	241400	什么闺女 老婆都在美国 本人在美国 对吧 都是一样的
241400	245400	就当年日本的时候 二战前 有一个叫知美派
246400	250400	知美派那个核心人物是谁 大家知道吗 大家知道是谁不
250400	253400	当时二战的时候 最核心的知美派人是
254400	256400	是谁 兄弟姐妹们
260400	266400	山本五十六 哎呀 咱们这战友太牛了 不吃鱼的猫 厉害
266400	273400	山本五十六 山本五十六是偷袭珍珠港的
273400	277400	偷袭珍珠港的核心人物 核心人物
277400	279400	珍珠港的核心人物 核心人物
280400	287400	战友们 为什么你说山本五十六是知美派呢 他是啥身份你知道吗
295400	299400	美国出来的 山本不想偷袭的
300400	308400	不是在 不仅在 武官 对了 驻美的武官 情报官 走遍了美国
308400	311400	叫知美派 杨洁篪就是属于知美派
313400	317400	当时的前学生 前妻生 那就是知美派
318400	323400	七哥跟这个人对话是经过了半年前 某个人的安排
323400	329400	进行了秘密的所谓的电话 秘密电话会议的聊天
329400	335400	本来说是一个小时 后来我们聊了大概将近四个小时
336400	341400	听说这个会议谈完以后 有人专门给中共的
341400	344400	中南坑的老杂毛们做了个简报
345400	350400	很多人专门找去了相关参会的人去了解这个会的情况
351400	355400	其中咱先说王岐山 王岐山专门找这个人聊
355400	359400	把整个头听的说完 说王岐山是一个人接了
359400	362400	最近不怎么抽烟了 这肾已经不能再换了
362400	368400	说那天是一个人接了一个人抽 而且你不要断 给我说 一直说
370400	375400	偶尔还拿笔 拳两下子 剂两下子 王岐山 抠着脚指头
375400	381400	王岐山就是抠着脚丫子 挥指甲 抠着脚丫子 抽抽烟 滑两下子
383400	389400	王岐山在这个人问完以后 有很多很多意见
389400	395400	这个人其中就问到王岐山 说你对郭文贵这个家伙的观点
395400	398400	这小子就是胡咧咧 你怎么看
399400	402400	王岐山就给他说 你能在党内给我找出一个
402400	405400	能像郭文贵这胡咧咧 咧出这些东西的吗
408400	411400	郭文贵说的这些备忘录 你们听说过吗
414400	417400	你见过郭文贵咧咧 能把海航给咧咧死了吗
418400	421400	不管海航是真是假的 海航完蛋了吧
422400	425400	多少人都给咧咧死了 你给我找一个党内
426400	429400	这是王岐山风格啊 王岐山风格
430400	435400	这王岐山 我们俩这一辈子啊 这个真是有意思啊
436400	439400	然后这个人还问他 说
440400	444400	为什么美国这几个人跟郭文贵他还这么勾勾搭搭的呀
446400	449400	王岐山就问他 你为啥不想想
449400	452400	郭文贵在美国这几年他咋还活着呢
