start	end	text
0	6000	乖乖来 尊敬的战友们好
6000	8000	尊敬的战友们好
8000	10000	1月13号号称
10000	16000	今天是历史上最重要的所谓的黑色星期五
16000	18000	1月13号
18000	24000	但是对有智慧的人 有造化的人都是好日子
25000	30000	大家看到现在整个世界的形势
31000	34000	这个华盛顿突然间
34000	40000	从过去的整个只有一党一派
40000	44000	现在变成了2.5个党
44000	46000	过去的三党
46000	49000	民主党 共和党 共产党
49000	51000	过去是三党
51000	53000	现在是2.5个党
53000	55000	共产党突然干掉了半个了
55000	57000	还有半个影响力
57000	59000	然后现在
59000	61000	过去的是
61000	63000	三党
63000	65000	一个power
65000	67000	规则一个说的算
67000	69000	习近平说的算
69000	71000	现在突然发现
71000	73000	两个半power的也是
73000	75000	白宫算半个
75000	77000	议会算一个
77000	79000	习近平算一个
79000	81000	2.5个党
81000	83000	这个说了算的人
83000	85000	华盛顿有意思
85000	87000	接着就是什么情况
87000	89000	大家看到了
89000	93000	接着就是全世界的钱往哪去
95000	97000	接着你就看到了
97000	99000	全世界的民心
99000	101000	人心在往哪去
103000	107000	就是哪个国家的政治稳定
107000	109000	人民有希望
109000	110000	人民有希望
110000	112000	钱就去哪里
112000	114000	而通过这个国会
114000	116000	McKinsey一掌上来以后
116000	118000	从三个party
118000	119000	三个政党
119000	121000	变成2.5个政党
121000	123000	从过去的一个人说了算
123000	125000	到2.5个人说了算
125000	127000	大量的钱从中共国往外逃
129000	130000	包括欧洲
130000	131000	包括亚洲
131000	133000	都在往美国跑
135000	137000	有些钱也去了日本
137000	138000	因为日本是
138000	139000	美国好日本好
139000	141000	美国不好日本不好
142000	144000	就是美国
144000	148000	当它恢复到它应有的政治稳定
148000	150000	和法治基础的时候
150000	154000	美元和美国经济是世界最好的
154000	155000	谁都挡不住
155000	157000	相反也是
157000	159000	当你这两个出问题的一切都完蛋
160000	163000	但是这不意味着美国和世界经济的危机会解决
163000	164000	谁也解决不了
164000	166000	必然崩塌
166000	168000	人类必须经历这一场
169000	171000	更夸张的兄弟姐妹们
171000	172000	大家要看到
172000	176000	中共国仅仅从美国国会选举到现在
176000	178000	那就大量的钱往外转
178000	180000	关键是投资
182000	184000	本来已经是
186000	189000	到了崩溃变圆的就业状态
189000	191000	现在是雪上加霜
192000	194000	可怕至极
195000	196000	所以说兄弟姐妹们
196000	199000	当你们看到这些现象的时候
199000	200000	我们很多战友说
200000	201000	我们在做直播
201000	203000	我们在传播爆料给他们的真相
203000	205000	就是你不能是为了
205000	207000	对着摄像头
207000	209000	和哪一天你做个节目
209000	211000	搞个华丽的什么图面
211000	214000	讲出一个所谓的博眼球的话题
214000	215000	没有用的
215000	217000	你要有一个深刻的学习
218000	219000	一个了解的知识
219000	220000	像昨天
220000	221000	菲菲秀的节目
221000	223000	做完以后
224000	226000	半夜三更里面
226000	227000	都是国内在问的
227000	229000	这个沈南鹏我认识啊
229000	231000	他家人我认识啊
231000	232000	我了解这个人啊
232000	234000	然后他在美国读书的时候
234000	235000	我的孩子跟他都熟啊
235000	237000	什么我跟他都认识啊
237000	239000	原来我都不知道啊
239000	242000	就菲菲和珊瑚做了很多工作
245000	247000	她做的只能是一小部分
247000	249000	一个人的人生那么长
249000	251000	但是她讲出了一个
251000	253000	真的红杉资本
253000	254000	非常重要的
255000	256000	投你的过去
256000	257000	投你的现在
257000	258000	投你的未来
258000	259000	还更重要的是
259000	260000	钱
260000	261000	现在和未来
262000	263000	要决定你的命
263000	264000	决定你的家族
264000	265000	决定一切
266000	267000	生到病死
268000	270000	关键她是有家庭背景的
270000	271000	她不可能没家庭背景
271000	273000	沈国放是她叔叔
273000	276000	她母亲号称朱镕基的知己
276000	277000	所谓在上海
277000	279000	上海人都知道朱镕基
279000	281000	跟她妈的关系那非同一般
283000	284000	非同一般
284000	287000	中国走到这一步的
287000	288000	没有后台
288000	289000	没有政治支持
289000	290000	绝不可能
293000	295000	未来她的故事还很大
296000	297000	她在美国
297000	299000	和在美国社会到今天
299000	301000	没有政治和情报
301000	302000	军事领域
303000	305000	她不去两头吃三头吃
305000	306000	她活不到今天
307000	308000	是吧
