start	end	text
30000	32000	正宗正宗正宗
60000	62000	我的碗呢?
62000	64000	碗呢?
90000	92000	嗯?
92000	94000	嗯?
94000	96000	嗯?
96000	98000	嗯?
98000	100000	嗯?
100000	102000	嗯?
102000	104000	嗯?
104000	106000	嗯?
106000	108000	嗯?
108000	110000	嗯?
110000	112000	嗯?
112000	114000	嗯?
114000	116000	嗯?
116000	118000	咱就这样吧
118000	120000	这是高清吗?
120000	122000	这是?
122000	124000	吃饭吧
124000	126000	Snow
126000	128000	现在我吃饭
128000	130000	今天中午Snow
130000	132000	不吃饭
132000	134000	他在狗粮他不吃
134000	136000	他就等着我吃饭
136000	138000	昨天中午也是不吃
138000	140000	我就不给他
140000	142000	你看他有多聪明的狗
142000	144000	我一说
144000	146000	Snow
146000	148000	你的饭你不能老看我的饭呐
150000	152000	啊?
160000	162000	黑山羊面
162000	164000	啊
164000	166000	豆角豆芽
166000	168000	这是我最爱吃的
168000	170000	你七嫂子做的
170000	172000	这个鲜萝卜
172000	174000	腌的鲜萝卜超级好吃
176000	178000	啊?
186000	188000	开吃啦
188000	190000	我发现他有点这个
190000	192000	Snow
192000	194000	你不能老想着在这块混这个
194000	196000	你混不上Snow
202000	204000	这不能给你啊
204000	206000	啊?
212000	214000	Snow可以看
214000	216000	但Snow就想混饭吃啊
216000	218000	他不是看啊
218000	220000	Snow在虐待我
220000	222000	你看他眼神
222000	224000	就这么看着
224000	226000	尊敬的战友们好啊
226000	228000	22号
228000	230000	这个很多战友说
230000	232000	七哥你明天也不直播
232000	234000	明天可能不是明天我要开会
234000	236000	从现在吃完饭就要开会
236000	238000	准备到明天会明天可能
238000	240000	话怎么再近一点
246000	248000	现在声音怎么样
248000	250000	然后呢
250000	252000	现在声音怎么样兄弟姐妹们
254000	256000	就要开会啊是吧
256000	258000	这个这个咋办呢
258000	260000	我说我好
262000	264000	那我就
264000	266000	太可以吗
266000	268000	现在声音可以了吗
268000	270000	声音很好太好了
270000	272000	行了我要开始吃喽
274000	276000	今天
276000	278000	近地近战友
288000	290000	国内战友都睡觉了
290000	292000	看啥直播啊
298000	300000	战友们
300000	302000	你看这个面啊
302000	304000	这个面
304000	306000	这个黑山羊
306000	308000	炒的我喜欢
308000	310000	黑山羊
320000	322000	咱都是普通人
322000	324000	七哥吃的饭
324000	326000	再穷的人都吃得起啊
328000	330000	是吧
334000	336000	好吃
338000	340000	关键它这个粘粘的好吃
340000	342000	要炒粘了
344000	346000	大格
346000	348000	夜里1.05分
350000	352000	睡觉啊你还不睡觉
364000	366000	战友们这个
366000	368000	很多人啊
368000	370000	你别看这不一样
372000	374000	这个不一样
376000	378000	你不吃不吃的
378000	380000	你看放嘴脸
382000	384000	放嘴就化香
384000	386000	我们家的厨师这兄弟
386000	388000	用心在做饭
388000	390000	用心在做饭
390000	392000	没有用心做饭
392000	394000	做不了这样的饭
400000	402000	盘古迁徙
402000	404000	七哥过分了
404000	406000	饿死了
408000	410000	就是饿你们呐
410000	412000	啥你们呐
422000	424000	我对这个面我很讲究
424000	426000	我最讨厌那个意大利的
426000	428000	什么河粉炒的
428000	430000	甭硬我不喜欢吃
430000	432000	七哥吃软饭的
432000	434000	吃软饭
434000	436000	面的软你看这个鸡
436000	438000	这是老鸡走地鸡
438000	440000	美国那个肉丝鸡
440000	442000	我一口也吃不到吃了都吐
442000	444000	你看这个
450000	452000	这个鸡你看战友们
452000	454000	这辣椒
454000	456000	这真的是你起草的辣椒
456000	458000	干煸出来的
458000	460000	又辣又香
462000	464000	新疆我最爱吃的就是新疆的
464000	466000	那个大椒
466000	468000	红椒皮
468000	470000	肉似的
470000	472000	又香又好吃
472000	474000	你看
474000	476000	它必须是
476000	478000	就这个肉你看它很
478000	480000	很嫩
480000	482000	很闷很Q
484000	486000	又有弹性
486000	488000	又有弹性
488000	490000	还得换点
490000	492000	你看这时候
492000	494000	你再来一口面
500000	502000	好极了
512000	514000	这是鲜蘑菇
514000	516000	鲜蘑菇
516000	518000	你起草
518000	520000	用那个花椒啊
520000	522000	用花椒腌出来的
522000	524000	利口
524000	526000	特别吃肉的时候
526000	528000	又鲜又凉
528000	530000	又脆利口
532000	534000	我一会开会呢
534000	536000	山东大蒜不行啊兄弟
540000	542000	吃蒜但是见人就不能吃
544000	546000	哎
548000	550000	现在开会
550000	552000	谁要欠我
552000	554000	好啊见面按照中国共产党的规矩
554000	556000	测试病毒
556000	558000	从肛门测谁都不来了
558000	560000	是吧
560000	562000	那就试品会吧
574000	576000	小鸟
578000	580000	Gallery
580000	582000	望仔
582000	584000	小宝
584000	586000	做馋
586000	588000	这个名很难
588000	590000	看不清楚这个名
590000	592000	在iPad上根本看不着
592000	594000	这个有问题
594000	596000	iPad
596000	598000	灭共小粉丝
598000	600000	就我这眼睛能看见
600000	602000	谁能看见
602000	604000	徐老
606000	608000	自由食将
608000	610000	小精灵
610000	612000	Four
612000	614000	逍遥小哥
632000	634000	哎呀这个面
634000	636000	真好吃的
636000	638000	这个味道
644000	646000	小鸟
646000	648000	不会给你的
648000	650000	我不会犯这个错误的
652000	654000	小鸟
654000	656000	小鸟
656000	658000	小鸟
658000	660000	小鸟
660000	662000	小鸟
662000	664000	小鸟
664000	666000	小鸟
666000	668000	小鸟
668000	670000	小鸟
670000	672000	小鸟
672000	674000	小鸟
674000	676000	小鸟
676000	678000	小鸟
678000	680000	小鸟
680000	682000	小鸟
682000	684000	小鸟
684000	686000	小鸟
686000	688000	小鸟
689000	691800	今你不滅共 明共 戰友
692700	697200	普攻應非而非 天助咱貴
698000	699800	最愛郭氏英語
707800	709800	七九七也在吃
719000	725000	平民正道 無念放鬆減壓 坐禪
727000	735000	五年級的誰 文回響 薇薇 椰子
738000	743000	禪哭了 你不能禪哭了啊 這是熱面啊 熱面
744000	746000	但是我吃油現在比較少
746000	750000	這不是滾油麵 特別軟 你看 要很軟
757000	761000	很軟 很香
767000	773000	吃個蘿蔔 爽爽口 爽口蘿蔔 嗯 還好
776000	791000	你看這雞 嗯 真好吃
796000	801000	軟上你 吃完了 你吃太快了
802000	804000	東京印花團 傳播音的人
805000	810000	七星伴奏 南蒙MI頭婆 688-06
813000	814000	普攻應
820000	822000	哎呀 自由清風
822000	844000	這麵真好吃 確實好吃
852000	858000	熊咪小哥 文野 咱吃上海
859000	862000	方木兄弟來了
863000	865000	普攻雄飛而飛
869000	870000	沒有沒有
875000	876000	這個雞真的是
879000	880000	太香了
882000	904000	這個蘿蔔太好了 爽口好
905000	916000	大村所愛 雞Binti 細音 文森特 富爾 光明行
916000	921000	大魚在水底 老田 最愛播時英語
921000	925000	剛才念了大洋彼岸的小楊子直播
934000	952000	這骨頭太長了
959000	960000	大白眼
961000	963000	多米諾骨牌
963000	964000	多米諾骨牌
989000	992000	普攻雄飛而飛 不移彩虹橋
993000	996000	臺灣巴黎 巴黎還不是叫我大牛
997000	999000	這剛上修完
1010000	1013000	大洋彼岸的喜馬拉雅戰友
1014000	1017000	紫薇2020 Look
1023000	1032000	今天的麵絕對是做100分
1053000	1055000	麵絕對是做100分
1055000	1056000	麵絕對是做100分
1056000	1057000	麵絕對是做100分
1057000	1058000	麵絕對是做100分
1058000	1059000	麵絕對是做100分
1059000	1060000	麵絕對是做100分
1060000	1061000	麵絕對是做100分
1061000	1062000	麵絕對是做100分
1062000	1063000	麵絕對是做100分
1063000	1064000	麵絕對是做100分
1064000	1065000	麵絕對是做100分
1065000	1066000	麵絕對是做100分
1066000	1067000	麵絕對是做100分
1067000	1068000	麵絕對是做100分
1068000	1069000	麵絕對是做100分
1069000	1070000	麵絕對是做100分
1070000	1071000	麵絕對是做100分
1071000	1072000	麵絕對是做100分
1072000	1073000	麵絕對是做100分
1073000	1074000	麵絕對是做100分
1074000	1083000	收不了了你要吃東西啊
1083000	1085000	這個雞啊
1085000	1087000	你看看啊
1087000	1088000	你看看
1097000	1099000	轉繩之鐘
1099000	1102360	東京烟花團傳播肤音
1102360	1104360	东京樱花团川普复印的人
1105040	1107040	流浪的加飞 时光
1111300	1112300	暂不适
1114520	1117120	哎呀 不行了 太快了 眼睛都晕了
1120960	1121960	哈家伙
1132360	1134360	黄丽萍 黄丽萍
1141360	1143360	喂 中心行动
1162360	1164360	这一盆吃完了 吃完了
1168360	1170360	K.K. 太残忍了
1173360	1174360	回选标
1178360	1179360	回选标
1181360	1182360	回选标
1183360	1184360	回选标
1185360	1186360	回选标
1187360	1188360	回选标
1189360	1190360	回选标
1190360	1192360	回 entrance
1203360	1204360	你管看七哥
1205360	1207360	能干的时候 你看七哥能吃的时候
1220360	1223360	福S号8412
1227360	1230360	呼粉for me
1230360	1232360	微真不破
1233360	1235360	好了 这一块上了
1235360	1237360	longwood 来了吗
1237360	1239360	奥西
1250360	1253360	小号手 这是个1米6的桌子
1253360	1254360	我来看你们
1254360	1256360	1米6还能看着你们这字
1256360	1261360	艾瑞 买利亚 纽约克战友
1269360	1271360	为啥不胖
1272360	1275360	七哥刚才做了160个
1276360	1279360	做了120个
1281360	1285360	郭叔最赖 枪鼓最赖
1285360	1291360	白玉 文友 米小乐
1295360	1302360	东方佑宏 尹文
1302360	1304360	尹文
1323360	1327360	全城七七 西郊又封
1328360	1332360	富尔 文姬 盘古千尋
1332360	1336360	旺仔 小仙辈 小王子
1336360	1338360	王子来了
1339360	1342360	没给家家双休假 没午休假
1358360	1363360	我吃这个多少斤
1363360	1366360	不知道还行不行
1372360	1376360	一个不能吃你就不能干 是吧
1376360	1380360	你不能练 赶紧管吃 那会出事的
1382360	1385360	是吧 七哥还能吃
1386360	1389360	还能干 还能练 是吧
1389360	1391360	这不是吹牛的 就像这眼睛
1391360	1393360	我看这个1米6桌子 就这
1393360	1395360	我都能看到你们的字
1395360	1401360	紫薰2020 挺郭小七
1401360	1403360	你看看 是吧
1403360	1406360	AGO 蒲公英 飞呀飞
1407360	1410360	金妹子777 是吧 我没看明白
1410360	1412360	这就是七哥
1412360	1414360	你吹牛能行吗
1414360	1418360	高冰尘 大进来的 还撸大脑袋
1419360	1421360	他再拖生100回都不行
1425360	1427360	吃完了 吃完了
1452360	1453360	我先漱口吧
1453360	1455360	我漱口 我说不出来
1484360	1488360	来 来 来
1488360	1490360	来 松弄 来
1490360	1492360	松弄 过来
1496360	1499360	过来 来
1499360	1501360	松弄
1503360	1505360	来
1505360	1508360	每次喊你 我得喊五声的时候 松弄
1508360	1510360	我得喊你五声的时候 松弄
1510360	1512360	你装啥是吧
1512360	1514360	你耍脾气
1514360	1516360	没让你吃是吧
1516360	1519360	你别装 看他听不见行不行
1519360	1521360	那边没人 过来
1522360	1523360	过来
1523360	1525360	这战友看看你 过来
1528360	1530360	过来
1532360	1534360	你躲 你躲 你躲
1534360	1536360	好吧 你躲吧
1537360	1539360	过来吧 别装了 行吧
1541360	1543360	你真生气啊
1544360	1546360	我走了
1546360	1548360	我走了松弄
1551360	1553360	这边有吃的
1555360	1557360	这边有吃的松弄
1558360	1560360	过来
1560360	1562360	过来
1565360	1567360	你真跟我斗气是不是
1568360	1571360	这小样 你真的啊
1571360	1573360	你确定啊
1573360	1575360	松弄
1575360	1577360	不是 你老躲着
1577360	1579360	松弄
1579360	1581360	过来 来 来 我另一边吃
1598360	1600360	松弄
1623360	1625360	你换过来了
1625360	1627360	你换过来了
1627360	1629360	你换过来了是吧
1634360	1636360	你有种就过来
1636360	1638360	给我耍脾气
1640360	1642360	咬着吃吧
1648360	1650360	吃不吃是你的事吧
1650360	1652360	你吃不吃
1656360	1658360	这死的我
1658360	1660360	这比猴都惊
1660360	1662360	你真没办法
1662360	1664360	真比猴都惊
1677360	1679360	好看不 兄弟姐妹们
1685360	1687360	像谁呀
1715360	1717360	这样戴
1723360	1725360	这样戴
1733360	1735360	杜彬 杜彬 兄弟来了
1735360	1737360	杜彬
1741360	1743360	齐凡神
1745360	1747360	好看吧
1775360	1777360	这个好看
1777360	1779360	这也不错
1799360	1801360	这也不错
1801360	1804560	咱们的战友现在很多都是大V了,是吧?
1804560	1808320	就是带这玩意儿了,出去都是带这玩意儿了,是吧?
1811120	1814880	什么Rachel啊,小福利啊,是吧?
1816880	1822880	巴黎啊,小飞向啊,正义小Sara,三百年的菲菲啊,是吧?
1822880	1823680	是吧?
1824480	1831680	啊,巴黎啊,小飞向啊,正义小Sara,三百年的菲菲啊,是吧?
1834880	1838480	我懂,哇塞,好酷啊!
1844720	1847680	从这个当年要录那个Hero,是吧?
1848480	1853280	智慧,让我们的母亲流泪,是吧?这都感觉好啊!
1856480	1859680	好,风脑,再看看这个啊!
1866880	1871680	Gator,你看这质量,你看这质量!
1872480	1880880	你看这质量,这个帽子是任何一个品牌的都是500美金以上,都是500美金以上!
1882480	1888080	这不是他们外国弄的那些5美金、10美金的帽子,那不是那回事!
1888080	1894880	你看这质量,你看这质量,你看看,你看这质量,你看看!
1895680	1902880	这才像样嘛,然后他们说要搞卖什么盖上帽子,我说绝对不可以,丢人!
1906080	1906880	是吧?
1909280	1915280	这才够酷的,全世界没有任何品牌能做出这么漂亮的,
1915680	1921680	然后呢,这样的品牌,这样的品牌,这样的品牌,这样的品牌,
1921680	1926080	品牌能做出这么漂亮的,然后呢,这样的帽子都没有了!
1932080	1935280	对呀,这火没改,我才发现,战友们,啊!
1936080	1938480	真的诶,真的诶!
1940880	1941680	Oh my god!
1946480	1948880	对了,来不及了嘛,他那时候改的。
1951680	1956880	哦!
1964480	1965280	就是!
1970880	1971280	哦!
1974080	1975680	Oh my god,多哈!
1976480	1980480	看一秒,I forgot this, the logo is changed, you don't change the logo!
1982080	1990880	This tool is good, but the quality I don't think so is good, but this one I like, but the logo is wrong, I broke it now, look at me!
1995680	1997280	但我觉得这个真的好酷啊!
2001280	2002480	这样也行,是吧?
2007280	2008480	这样也行,是吧?
2012480	2014480	可以做各种造型,啊!
2018480	2020080	这样也行,是吧?
2022480	2023680	这样也行!
2028480	2029280	不错!
2030880	2032480	这样也行,是吧?
2034880	2035680	不到!
2036480	2041280	这是男女都可以啊,这男女都可以啊,男女都可以啊!
2043280	2047280	什么名字,我真不知道,这叫啥帽啊!
2059280	2061280	咋底吧,尼佛咋底吧!
2062080	2063280	尼佛咋做吧!
2065680	2066080	啊!
2088480	2089680	尼佛咋做啊!
2089680	2090080	啊!
2092880	2093680	哇哦!
2095680	2097280	马上就上线了啊!
2099680	2100480	哇哦!
2126480	2132480	你看这就是灯光,昨天我直播的时候,那个灯光照的我脸色不好,
2132480	2137280	战友就说七哥累啦,快叫七哥休息去吧,我老感动了!
2138480	2140480	这战友对七哥是真好啊!
2141280	2144480	你说七哥不对你们好,那不坏良心了吗?啊!
2144880	2146880	是不是?这个好!
2151280	2152480	这酷啊!
2153280	2158080	我从小到大,我穿个啥衣裳走到哪儿去都是问我,
2158080	2163280	你这衣裳在哪儿买的?是吧?在哪儿买的?我从小到大!
2164080	2166080	没办法!你没办法!啊!
2182480	2187280	哇!这个酷啊!这个酷啊!我再拿几个去!
2243280	2249280	Snow在那儿,自己吃自己的饭去了,给我耍皮的!
2249280	2252480	你说这狗聪明到啥程度?我吃了让他不吃,
2253280	2255280	他等着我给他点儿吃的,
2255680	2258480	看我吃完了,刚才那样你发现了吗?不高兴!
2259280	2261280	然后现在自己到那儿去吃去了啊!
2262080	2264080	你说这啥狗啊这是?
2273280	2275280	咋样?兄弟姐们们!
2276080	2278080	这个也不错!哇塞!
2279280	2285280	这个够时尚这个啊!哇!也可以这样是吧?
2287280	2297280	也可以这样!哇!哇!是吧?
2298080	2302080	也可以这样!
2304080	2310080	不错!这个不错!这个安息一环!安息一环呐!
2310080	2312080	安息一环呐!
2322880	2324880	也可以这样!
2328880	2330880	这是装大胖的感觉是吧?
2332880	2334880	也可以这样!
2335680	2337680	也可以这样!
2339680	2343680	是吧?也可以把它放后面去!哇!这个不能!
2344480	2346480	这个是黑的!
2350480	2354480	哇!这个威廉王要带上裤啊!
2355680	2361680	洛伊啊!是吧?像这几个三百年的飞飞小沙串啊!
2361680	2363680	瑞秋啊!这都带着裤啊!
2364480	2368480	这在特别的纽约加拿大这气候!哇!
2368480	2370480	酷!酷!
2378480	2380480	也可以这样!
2380480	2382480	你看也很酷是吧?
2386480	2388480	哎呀!没法弄了!
2389280	2391280	还有这个呢!还有这个呢!
2391280	2393280	来了!来了!
2399280	2401280	哇!这个也酷这个!
2403280	2405280	哇!这个酷!
2409280	2411280	哇!这个酷!
2413280	2417280	你看这个!夸耳朵一下子是吧?
2419280	2421280	还有一个呢!还有一个呢!
2427280	2429280	嘿!双的!
2431280	2433280	信仰之星!
2443280	2445280	好看!
2445280	2447280	哎呀!
2449280	2451280	我觉得这个也漂亮!
2451280	2453280	这个也漂亮!
2453280	2455280	哇!哇!
2465280	2467280	拿回来你是!
2467280	2469280	拿蠢的呀!
2469280	2471280	是吧?想打架是吧?
2471280	2473280	你是哪个蠢的?
2479280	2481280	这个也可以这样!
2487280	2489280	嗯!
2489280	2491280	是吧?
2495280	2497280	是吧?
2499280	2501280	咋的?
2501280	2503280	咋的不服啊?
2503280	2505280	哪蠢的你是?哪嘎嘎的啊?
2505280	2507280	啊?
2508080	2510080	你是哪村的呀?
2510080	2512080	看我啊!
2512080	2514080	啊?老大你知道吗?
2514080	2516080	我是红麒麟小学的!
2516080	2518080	赵家公的!
2518080	2520080	哇塞!
2520080	2522080	你服不服啊?
2526080	2528080	啊?
2528080	2530080	这在东北戴简直太酷了啊!
2532080	2534080	我小时候有这顶帽子那我得多酷啊!
2534080	2536080	得多酷啊!
2536880	2538880	得多少小姑娘跟着我呀!
2538880	2540880	我有这一顶帽子
2540880	2542880	我就横跨吉林省了我估计!
2548880	2550880	这个也是
2550880	2552880	这个是正的!这个是正的!
2552880	2554880	这个是正的!
2554880	2556880	这也没改过来呢!
2560880	2562880	咋的?
2562880	2564880	盖特!怎么的呀?
2564880	2566880	盖特的!
2566880	2568880	七里钩的!
2568880	2570880	偏脸子的吧!
2570880	2572880	大鱼树的!
2574880	2576880	这个女孩戴绝对酷这个
2576880	2578880	这个女孩戴绝对酷!
2578880	2580880	这个女孩戴绝对酷!
2580880	2582880	绝对酷女孩!
2582880	2584880	女孩戴绝对酷!
2586880	2588880	这女孩戴绝对酷!
2588880	2590880	咔!
2590880	2592880	整成这样!
2592880	2594880	咻!
2594880	2596880	咻!咻!咻!
2604880	2606880	好看!
2608880	2610880	这质量绝对的!
2610880	2612880	这质量看看!
2612880	2614880	全手工的!大家看到全手工的!
2614880	2616880	这不是盖的这个!
2616880	2618880	这个红的也真的不错!
2618880	2620880	这个红的女孩戴
2620880	2622880	真的很酷!
2632880	2634880	厉害!
2634880	2636880	厉害!
2636880	2638880	看这鞋!
2638880	2640880	看不着啊!
2640880	2642880	这鞋急翻身!
2642880	2644880	看看!
2646880	2648880	信仰之星!
2648880	2650880	哎呦!我腿啊!
2650880	2652880	哎呦!我腿啊!
2652880	2654880	东北人讲话
2654880	2656880	别装大尾巴狼!
2656880	2658880	装大尾巴狼不容易啊!
2658880	2660880	装大尾巴狼不容易啊!
2660880	2662880	是吧?
2664880	2666880	皮的!
2666880	2668880	看看!
2668880	2670880	看看!
2670880	2672880	哎呦!
2672880	2674880	我吃这点面条
2674880	2676880	都折腾没了吧?
2678880	2680880	啊?
2680880	2682880	咋一种问?
