start	end	text
0	17000	尊敬的战友们 大家好 6月21号 哎呀 这鸟叫的 舒服
18000	21000	但是七哥还要去办公室啊 所以还要穿西装
21000	26000	这套西装是 这个也是大家看我没有穿过啊 是第一次穿
26000	29000	这个非常舒服 非常舒服
29000	34000	我今天早上体重 因为这两天连着包着饺子什么的 起扫啊
34000	39000	又是肉蒸面 又是饺子 体重78公斤 78.8
39000	42000	吓我一跳 突然从77到78.8了呢
42000	47000	但是衣服 褲子也没有什么骨啊 估计这都是水分啊
47000	52000	了不得了不得 吃面是了不得
52000	55000	兄弟姐妹们啊 从昨天七哥直播以后呢
55000	62000	来自世界各地的各种组织和政府机构 纷纷的跟七哥联系
62000	66000	了解这个七哥做直播的背后的一些内容
67000	74000	我非常简单的告诉大家 你们完全 千万不要相信我们说的
74000	78000	你们想办法去了解 或做好预防
78000	83000	那么很多战友也找我 我们该做什么 战友们非常简单
83000	88000	从国内的 你们一定要记住家里还是那句话
88000	92000	有同事 有点现金 别大量的现金 没有用的
92000	96000	这个能够吃够喝的 特别是在有情况下
96000	100000	一旦发生了爆发 国内也控制不了
100000	104000	他给人家家放 他自己家多少也得放点肯定
104000	108000	不一定啊 他专门找个穷地方
108000	112000	所谓的穷人 民工多的地方 他也放一点
112000	116000	减少这个负担嘛 所以那个时候是远
116000	119000	大城市肯定是最好的
119000	123000	关键有喝的 有点现金 这最重要的
123000	127000	那么另外国外呢 所有的战友们大家很清楚
127000	132000	核心的威胁是什么 再放病毒的时候肯定会很严重
132000	136000	大家的各种 比如说目前来看
136000	142000	只要是冠状系列 枪律魁 加新肯定是管用的
142000	146000	那么我相信新的病毒的爆发
146000	149000	这个东西应该也管用
149000	152000	包括可能也有新的其他药物
152000	155000	有防治作用 也会管用
155000	159000	那么在这种情况下 就要和咱们新中共联邦
159000	162000	爆料革命各农场继续的联系
162000	167000	我们现在今天下午 我会和咱们联盟委员会
167000	172000	会去开几个会 我要告诉大家开始储备
172000	177000	所有的必须的战友到那时在全球和农场
177000	182000	所需的现金和必须的物品和防护用品
182000	186000	那么到那时候 我会和农场联系 和联盟委员会
186000	189000	这时候才能体现爆料革命
189000	193000	新中国联邦我们团结的力量 这是最重要的
193000	196000	中国人从历史到现在
196000	200000	真是有难有灾的时候 大家各自
200000	203000	夫妻有难 都各自飞了
203000	207000	那么我们第一次有苦有难 我们团结在一起
207000	211000	呼邦呼邦 共同面对灾难和困难
211000	216000	希望全球的各农场 新中国联邦的每位成员
216000	220000	都要牢记 在这次大灾难之前
220000	224000	是考验每个战友这个人 是否是无我
224000	228000	是否是自私 是否是真正的兄弟姐妹
228000	232000	也是考验各农场和新中国联邦
232000	237000	我们能否有能力保护我们的新中国联邦成员
237000	240000	和爆料革命的兄弟姐妹们和战友
240000	244000	还是那句话 这是深陷阳谷 现难的事
244000	248000	你必须要兑现 让大家看看
248000	252000	那么同时 兄弟姐妹们 我们能看到
252000	255000	新中国的经济 还是中共国的经济
255000	258000	它不可能太好下去
258000	261000	那么大家记住 经济不好的时候
261000	263000	更需要战友们互帮互助
263000	266000	它不是说让你想要啥有啥
266000	270000	但最起码不能让大家饿死 不能让大家
270000	275000	家人相残 不能有病门帮 这是不可以的
275000	278000	所以说 兄弟姐妹们 在这个时候
278000	281000	更需要新中国联邦和爆料战友们
281000	284000	紧密的团结在一起
284000	287000	乱说修 乱走错门
287000	290000	咱们互帮互助的事干一些
290000	293000	最近有点乱 有点乱 有点乱
293000	296000	这个以黄灭共啊 这个以黄是灭共
296000	299000	你说以黄把战友给他灭了 兄弟姐妹们
299000	303000	这个跟战友之间的关系越纯洁越好
303000	307000	越纯洁越好 但是两厢情愿你自己想干啥事
307000	310000	那是没问题的 你都可以
310000	313000	但是 兄弟姐妹们 我们是不一样的
313000	316000	我们是有尊严的 我们是有道德的
316000	321000	但是我们有信仰 我们相信轮回不景
321000	324000	所以兄弟姐妹之间 互帮互助
