start	end	text
1000	3000	尊敬的戰友們好啊
3000	5000	9月7號
5000	7000	今天上午直播完以後呢
7000	10000	這個國內外戰友
10000	12000	國內外戰友
12000	14000	就是國內外戰友就是
14000	15000	新中國聯邦國
15000	18000	戰友肯定都是很擔心提哥
18000	21000	然後呢他非新中國聯邦國的
21000	23000	連這外國朋友很多人都在
23000	25000	打來電話問候
25000	27000	來自坦賽尼亞
27000	29000	北朝鮮
29000	31000	肯定問同志
31000	33000	肯定問同志
33000	37000	我跟他尼日亞金巴不韋
37000	39000	開玩笑
39000	41000	就是很多人都關心啊
41000	45000	這個明天班農先生要在紐約
45000	48000	主動投案又要被捕了
48000	51000	因為他那個被總統豁免啊
51000	55000	他是叫做美國是聯邦豁免
55000	57000	但是他那個基金的事情呢
57000	58000	還是在紐約的
58000	60000	所以人家把這個案子交給紐約
60000	62000	紐約給搞了一下
62000	64000	明天應該關一天吧
64000	65000	24小時以內啊
65000	66000	到場啊
66000	67000	做個記錄
67000	68000	就讓他做人了
68000	70000	這就是美國這個地方
70000	71000	這是法律的
71000	72000	中國直接給弄死個囚子了
72000	73000	直接關起來
73000	75000	全家消失是吧
75000	77000	這是我最惶惶的地方
77000	80000	那麼明天班農先生會是熱點
80000	81000	焦點
81000	83000	又被抓了
83000	84000	但是他老人家真是不在乎
84000	86000	我今天還到3C辦公室
86000	88000	跟常導哥很多戰友一起來問我
88000	90000	我說當時在船上帶班農的時候
90000	92000	他西屁笑臉
92000	94000	他完全沒有的不在乎
94000	95000	這就是西方世界
95000	97000	我覺得真正的
97000	99000	西方有男人嗎
99000	101000	我們中國都沒有男人了
101000	102000	是吧
102000	103000	一說警察來
103000	104000	一說戴上鋼絲
104000	105000	一說害怕
105000	106000	那都是都尿褲子了
106000	108000	因為中國這只要抓捕
108000	110000	就等於等於死亡
110000	111000	在西方不是
111000	113000	不是這個概念
113000	115000	所以對西方的法律的理解
115000	117000	對西方的社會的認知以後
117000	120000	你知道有法律是太重要了
120000	123000	班農先生明天還要遭受一天罪
123000	125000	然後呢
125000	127000	這就是基金啊
127000	130000	班農先生他畢竟動了那個基金的錢
130000	132000	所以說法治基金這個問題
132000	134000	戰友們一定要記住
