start	end	text
0	5500	那個姓倪的那個王八蛋,他在那個UAE搞了大錢,那個倪大使。
5500	9000	這是個楊娘娘的底細,絕對底細。
9000	11000	這個王八蛋貪大錢了。
11000	15000	早晚一天他會對共產黨、對習有重大殺害力,走著看啊。
15000	17000	這外交部副部長沒說話。
17000	20000	但這次問的時候就有個外交部副部長在。
20000	25000	習又問他,你怎麼看郭文貴這個噪音,新中國聯邦還搞成靠近雞刀了,
25000	27000	千萬不讓他搞成啊。
27000	31000	然後這外交部副部長說,我們確實應該認真來看一個,
31000	34000	是誰把郭文貴弄成這樣呢?
34000	39000	是誰把這個所謂的新中國聯邦弄成這樣呢?
39000	42000	是誰把他推向這個地方呢?
44000	48000	習說確實有必要啊,往下話我就不說了啊。
48000	51000	當我說夢吧,我夢的不清楚都忘了。
52000	54000	為什麼習要在進醫院以前,
54000	59000	要說新中國聯邦和咱爆料革命的噪音,
59000	61000	積極力那麼大,
61000	66000	因為他花了太多的錢來阻止我們,他都沒成功。
67000	72000	他非常清楚,他最恐懼的共產黨不等同於中國人民。
72000	76000	就是江山不是共產黨的,江山是人民的。
76000	79000	人民才是江山的主人,他太害怕了。
80000	84000	他做夢也沒想到GTV又是能幹那麼大。
86000	88000	他做夢也沒想到,
88000	93000	這麼多人完全的被我們嚴博士科學家,
93000	96000	我們的女神這個上天來的,
96000	99000	最關鍵的一個,他不是一個科學家,
99000	103000	他是證人,冠狀病毒的當事人,他是證人。
105000	108000	向世界傳播了他最核心的秘密,
108000	110000	滅白計劃,冠狀病毒的秘密。
113000	115000	他這麼大一個燈籠,
115000	119000	叫嚴博士我們爆料革命一個火柴給他點燃了。
121000	123000	這是為什麼當時,
123000	127000	這個嚴博士到了美國以後見了FBI,
127000	129000	FBI給他見了幾次面以後說,
129000	133000	這個案子立兩年,兩年來調查。
134000	137000	班農先生說兩年,我誰都沒說,
137000	139000	班農先生我不知道他知道,
139000	141000	我秘密的啓動了遭折地的渠道,
141000	143000	連班農先生都不知道,
143000	144000	沒有任何人知道,
144000	145000	只有一個人知道,
145000	147000	就是我們真正的秘密英雄,
147000	149000	今天加入了我們的基金,
149000	153000	當了董事,進了福克斯直播。
154000	156000	一星期前還有人問我,
156000	158000	到底誰安排了嚴博士上的福克斯,
158000	160000	這是核心秘密。
161000	165000	嚴博士一帶福克斯出來那一次,
165000	167000	只有路德先生和柯佑加和我知道,
167000	168000	沒人知道。
169000	170000	上完以後傻眼了,
170000	172000	班農在這站著傻了,
172000	174000	怎麼有福克斯,嚴博士,
174000	175000	怎麼回事?
175000	176000	我跟你們說過,
176000	177000	我一生都沒知。
179000	181000	七哥永遠有三把劍,
181000	184000	最起碼一件事有三個地方幹,
184000	185000	甚至更多。
185000	187000	把周南坑這些老雜毛給嚇蒙了。
188000	190000	所以他們說爆料革命,
190000	191000	新中國聯邦的噪音,
191000	192000	讓他很睡不著啊。
194000	199000	這就是今天美國這個GPAL支付系統。
199000	201000	很多美國朋友說,
201000	204000	Miles你知道中共來花多少錢,
204000	205000	要有數,
205000	206000	千萬不能讓你有支付系統。
208000	209000	我把話再說白點,
209000	210000	戰友們,
210000	213000	你知道這個支付系統對戰友們的意義是什麼嗎?
213000	214000	我想聽聽,
214000	215000	看看下面啊。
219000	221000	我看你們下面誰能說明白啊。
225000	226000	我看誰能說明白,
