start	end	text
0	4000	尊敬的战友们好
4000	7000	11月8号
8000	10000	哇 你看这个蓝天
10000	12000	你看这蓝天白云啊
12000	15000	太漂亮了 魔幻般的大楼啊
15000	17000	魔幻大楼
17000	18000	然后呢
18000	21000	那大陆的咱们一照相上捏个东西
21000	23000	我都受不了的
23000	24000	还有这样
24000	26000	我也照顾啊 我也照顾
26000	28000	所以兄弟姐妹们
28000	30000	你看啊
30000	33000	这个在非洲的
33000	35000	咱们的战友说
35000	37000	有些国家的通胀
37000	40000	已经达到500%
40000	42000	500%
42000	44000	哭不堪言的
44000	45000	然后呢
45000	47000	在南美洲的
47000	49000	现在阿根廷的
49000	51000	现在巴西的 是吧
51000	53000	像这个委内瑞拉的
53000	55000	委内瑞拉这是总统家
55000	56000	跟美国
56000	60000	一个增加了20万桶的生产量
60000	63000	就把自己被关押的人放回去了
63000	66000	但是委内瑞拉的通胀很夸张
66000	69000	但是总统日子很好过
69000	70000	有意思吧
70000	71000	这就是国家的游戏
71000	73000	阿根廷
73000	76000	通胀达到100%多
76000	78000	所以说你说吓人100%多
78000	79000	你咋活呀
79000	81000	500%你咋活
82000	84000	然后大家看到这个
85000	86000	昨天
86000	88000	也就是七哥在一个月前
88000	89000	就跟大家说的
89000	91000	克里米亚通往俄罗斯大桥
91000	92000	一定给炸了
92000	94000	炸了吧
94000	95000	在克里米亚的
95000	96000	咱有几个战友
96000	98000	头两天问我
98000	99000	七哥我们怎么办
99000	101000	马上离开
101000	103000	因为他的先生
103000	105000	还有家人都是在俄罗斯
105000	107000	我说要么你回俄罗斯
107000	108000	要么你回大陆
108000	110000	要么你离开那里
110000	111000	那桥一定炸
111000	113000	桥炸了吧
113000	114000	那么
114000	115000	不但如此
115000	117000	大家看到了英国
117000	120000	英国什么概念知道吧
120000	122000	前天下午
122000	124000	有一个俄罗斯的朋友
124000	126000	当然已经在那儿几十年
126000	127000	在英国了
127000	131000	他在伦敦的一个
131000	134000	相当一个最好的物业之一
134000	136000	俱乐部
136000	140000	要1.5亿磅要卖
140000	141000	大家记住
141000	144000	大概在2014年15年的时候
144000	145000	给他3亿磅
145000	146000	当时3亿磅
146000	147000	卖不卖不卖不卖
147000	148000	3亿磅
148000	150000	你只能是问问
150000	152000	最好的俱乐部之一
152000	154000	大概在这个
154000	156000	俄罗斯被制裁之后
156000	158000	他虽然是英国人
158000	159000	不被制裁
159000	161000	但还是想卖
161000	163000	2.5亿磅
163000	164000	2亿磅
