start	end	text
1000	5100	哎呀!尊敬的戰友們好!
5100	6920	你們見證了嗎?
6920	11760	Purple CCP病毒現在危及真相了嗎?
11760	13720	兄弟姐妹們好!
13720	16100	今天是3月5號了
16100	18000	兄弟姐妹們
18000	22020	哎呀!真快呀!到3月15號了
22020	24000	大家還記得
24000	29920	1月6號和1月7號
30040	32480	和1月10號我相機都說過
32480	35160	大事正在發生中
35160	36440	但是呢
36440	39000	不能爆得摟住
40000	42360	這個請大家想一想
42360	45040	包括到了1月初
45040	47480	這個美國政府公佈
47480	51320	這個聯合國克拉夫特要訪問
51320	54400	美國內閣成員要訪問臺灣
54400	56000	沒多少人講窮者的事
56000	57320	七哥得摟住啊
57320	59040	七哥得摟住
59040	61360	現在很多人都說都已經報道了
61360	64240	美國的各種政治網站
64240	65920	美國的CNN
65920	68520	美國的Protico都已經報出來了
68520	69560	大家也都知道了
69560	72160	包括Black Bar也都出來了
72160	73840	我可以說說
73840	75880	第二個大家不要忘了
75880	77520	記住我說的話
77520	80240	到1月20號前
80240	82960	1月16號我做夢
82960	86880	我夢見和蓬佩奧聯繫
86880	93200	蓬佩奧還沒有任何說離開國務院的準備
93200	94400	大家知道為什麼
96000	96920	我告訴大家
98080	101040	1月13號那一天
101040	102600	幾乎是中美開戰
104960	108000	克拉夫特的飛機在天上
108000	111320	C40 C40B已經在天上轉了
111320	112520	都已經走了
112520	115080	準備去臺灣了
115120	120800	日本基地的軍隊已經全部準備好了
120800	123480	中間所有的海上航線
123480	125520	海裡天上
125520	129120	就是美國外交官駐行的護衛安全保護已經全開始了
131600	133120	而且在日本
134560	136360	在南海的艦隊
136360	138800	航空母艦隊都已經做好了準備
138800	140200	去訪問臺灣
140200	142560	那肯定軍機護航嘛
142560	144040	美國軍機護航
144520	146160	所有的舊金的航空母艦
146160	148160	這是美國的一個基本裝備
148160	149760	就像我回家一樣
149760	152760	外面外保中保內保
152760	153440	家裡保衛
153440	155000	他一定通知到位
155000	156120	你看著沒啥
156120	157440	他一定是外中內嘛
157440	158880	他一定是這樣子是吧
158880	160680	還有變裝的
160680	162880	他們一樣海裡空裡
164040	166960	亞洲經過的這個歐洲
166960	168440	這幾個區域的軍隊
168440	169640	他都在防護中
169640	171320	這是一個重大的軍事行動
171320	172280	準軍事行動
172280	173080	國家行動
174640	176800	這時候共產黨
176800	178600	這個真的是打電話了
178600	179520	就給你通報
179520	180720	不是給你商量
181600	183360	明確告訴你
183360	187440	來自於中共中央軍委習大臣主席
187440	188720	明確告訴你
188720	191640	只要是你敢軍機進臺
191640	193320	我的軍機就進臺
193320	194800	你航空母艦靠臺
194800	195640	我就靠臺
197480	199160	你開活我就開活
199160	201440	臺灣開活我就開活
201440	203080	大家不知道最後是什麼
203120	204640	美國並沒有退
205880	207240	美國說那就乾吧
207240	208720	去吧
208720	209440	咱們都知道
209440	211600	蓬佩奧還有川普總統要的就這一刻
213440	214080	那怎麼辦呢
214080	215840	是臺灣退了
215840	217120	臺灣說我求求我
217120	218840	我求求美大臣
218840	219440	習大臣
219440	220880	你倆都別打了
220880	223960	你看我一孤家掛人的多害怕呀
223960	226160	我臺灣經不起折騰啊
226160	227880	我求求別來了
227880	229560	丟這了
229560	232560	最後臺灣是左求敵右求娘
232560	233360	求了半天
233360	234080	你倆別打了
234080	234600	趕快走
234600	236000	我也誰也招不了
236000	236520	再不行
