start	end	text
1000	3140	三二三 三二三
4480	8160	刚刚打开这个GTV啊 兄弟姐妹好
8440	13240	我就看到奥喜的 程程 宁楠 黑鸟 妮可
13560	16080	我们黑鸟妹 每个人在这直播呢
16080	18760	我这心里边 就是一听他们说话
18760	20520	心里边就那种痒痒的
21280	25760	哎呀 这高潮的感觉 原来很多方面能体现
26000	27760	我希望很多战友能跟我一样
28160	30920	就是真的是我看到战友们做的节目好的时候
30920	35560	就马上的回身兴奋 就脑子那种麻麻的感觉
35560	38680	然后那回身痒痒的 这是不是高潮的感觉
39680	41880	太慌了啊 这个是不行 好不好
42840	44160	哎呀 这是特别好啊
44160	47640	我觉得因为很少你能看到中国人
47640	49520	就是这么自由的表达自己
49840	53160	你很少能看到我们中国人真心的 发自内心的
53680	57640	不加掩饰的来表达自己 来张扬自己
58120	60920	让自己愉悦起来 心情好起来
61160	64840	几乎是很少的 几乎每个人都是笑的一半
66840	73680	就是你感觉笑笑不完 哭不够 吃不饱
74520	78240	然后或者就吃撑 这永远就是说
78240	81360	不能恰到好处的 或者完美的 自然的表达自己
82240	84120	任何事情都是这样的
84680	86800	然后我们要一些不属于自己的东西
87360	90120	就我老说 物无每恶 过则为灾
90640	92480	我们要一些完全是过了的事
92480	95560	钱 名义 所谓的虚荣 攀比
95880	97320	那简直是灾难 是吧
97640	99960	但为什么不能享受自己这一百多斤里边
100280	101840	所有的东西就在你的身体里呢
102160	104840	你的愉悦 你的表情 你的感情 是吧
105200	107280	你的与别人的互动的感受
107640	109320	为啥不能让自己快乐起来呢
109960	111440	这事太太重要了
112080	113680	所以说我看到每个战友
114120	120680	刚才黑鸟还有妮可给笑的
121120	123240	然后看着黑鸟兴奋
123520	125840	第一次化妆 就是要化妆嘛
126120	128120	要化个淡妆嘛 就爱自己嘛
128480	131400	然后宁男 文旧
133720	135640	然后我们城市有小伙子 你看
135880	137480	有那种艺术范儿 你看
138040	139640	真的 我绝不夸张
139960	141920	这是正常人吧 帅吧 好看吧
142480	144480	这就是我们真中国人嘛 是吧
145000	146200	奥西做的棒
146600	150400	希望每个农场的战友都能像这样起来
150400	152680	就这四个人都代表中国人
152680	153960	而不是艾未未
154400	157040	艾未未那个王八蛋 那个大肚偏偏
157040	158040	那个德性
158320	160080	今天在我们那个WhatsApp群里
160080	161760	有人发艾未未我们香港的战友
161760	162680	我说你疯了
163160	165080	这个战友 我说你真是太天真了
165320	167120	艾未未是个最烂最烂的人
167120	167840	他是要
168400	171480	他因为在体制内没有得到他想要的
171560	173440	所谓的权力的那种荣耀
173720	176760	然后他就开始来跟这个讲述
176760	178200	然后呢 他骂中国人
178200	179720	他不骂共产党这孙子
180120	182040	他觉得中国这个人种有问题
182600	184480	然后就骂要要操自己娘
184480	185960	你说这孙子有多坏
186200	188000	就这样的人也有人宠拜他
188360	190200	而且他不允许我们爆料革命
190200	191880	他看不起那些欺民贼
192080	192880	他一说欺民贼
192880	194480	他觉得这是一帮垃圾loser
195080	197960	然后他觉得自己是老代表中国人的老大
198240	199680	我曾经在英国啊
199680	201120	在几个皇室面前
201360	202240	他们说
202240	204040	Miles 我们跟你一起去看
204040	205560	艾未未的什么什么什么叫做
205560	207000	皇室的几个人啊
207360	208680	当时我毫不客气
208960	211360	我说就是因为你们喜欢艾未未
211680	214440	你永远得不到中国人文化的快乐
214920	216400	那时候我们也没爆料呢
216800	218920	那都这都这都这都十几年前了
219680	221120	我说因为你们不了解
221120	221960	这是个垃圾
222280	223680	任何一个国家民族
223680	225800	他去骂操自己娘的时候
225800	227120	这个人他就是个垃圾
228000	230520	他根本不了解中国的民族和人种的问题
230760	232120	他因为无能
232920	235440	没有任何的那实际的能力
235960	237960	他能在中国有一碗饭吃
237960	239960	他就开骂自己的娘滑冲其冲
239960	241680	而你们乐在其中
242280	243560	当时说人全傻眼了
244160	246280	这是你看没想到我一开始爆料
246280	248200	他第一个站出来烦我这孙子
248200	250240	他不允许任何中国人代表
250240	251440	有代表性出来
251440	252560	他要代表中国人
252560	253600	然后他要骂中国人
253600	255400	他把中国人当猪一样的
255400	256760	这孙子太坏了
257720	259040	那么你看我们现在中国人
259040	260160	哪个人长的
260160	261280	哪个人的口才
261520	262400	内在的世界
262400	263920	你看我再说我们现在
263920	265600	GTV出来这些小孩
265600	267760	真是太棒太棒太棒了
268240	269160	我要再说到的时候
269160	270640	就是这个G-CoinG刀了
271240	273440	昨天我就没敢跟大家说
273440	276520	这个美国某这个前财政部部长
277320	279360	所有的他们的团队跟我这个沟通
279360	281760	就是关于G-CoinG刀了
281760	284080	包括是谈这个比特币
284080	285280	他说Miles
285280	286400	你这个比特币的事情
286400	287960	我们坚决是支持你的
287960	289160	你的观点如何如何
289160	290440	他们跟我是一样的
290440	292160	比特币不可能有未来的
292160	294040	他甚至可以涨到一百万块钱一个
294040	295920	他最后一定会消失
295920	299240	因为全世界绝不允许一个完全
299240	301880	公然的在深网暗网
301880	304280	他百分之七八十的流通在暗网
304280	307560	在暗网里面作为一个贩卖儿童
307560	308600	性虐待
308600	309240	毒品
309240	310000	武器
311000	312240	所有的洗黑钱
312240	313560	所有的犯罪组织用钱
313560	316120	他怎么可能不给你消灭呢
316120	318200	所以说我们现在G-CoinG刀了
318280	320240	最核心你要跨过前三年
321240	322680	第一年你要跨过
322680	323680	你要成长起来
323680	325520	跨入第二年
325520	327880	这个时间我求求G-CoinG刀
327880	329400	千万别涨太多
329400	330400	你涨太多了
330400	332400	大家就没法进来了
332400	333320	不要涨太多
333320	334840	一定要压一定要压
334840	336440	大家千万别做梦
336440	337560	第一年要涨多少
337560	338840	绝对不能让它涨多少
339920	341080	那么第二年的时候
341080	343400	叫更多的机构者进来的时候
343400	344560	那这个时候就是什么
344560	345400	过着第一关
345400	347920	让全世界认识到你G-CoinG刀了
347920	349680	你完全是合法的
349680	351160	绝不接受洗黑钱
351160	354160	绝不接受偷税漏税
354160	356240	当然在中共国出来的钱
356240	357720	几乎是不能受监管的
357720	358440	因为什么
358440	360200	中共国是非法组织了
360200	361720	种族大属杀
361720	362760	犯罪组织
362760	364840	所以在那个国家出来的钱
364840	366360	他没有任何可塑性
366360	368000	就不能回去查
368000	369600	在共产党那边钱
369600	370480	说句难听的话
370480	372520	你就是共产党说你是犯罪的钱
372520	374000	但你在这是安全的
374000	376880	因为你是犯罪的人说你是犯罪的
376880	378240	那是不可能的
378240	381360	所以说我们要保护所有中国人出来的钱
381360	383280	但是一定要它合法化
383280	386240	受到西方的绝对保护
386240	389560	这个你们可以看到很多奇迹的
389560	390720	我就不多说了
390720	392000	那么到第二年以后
392000	394840	大家认识到你是一个完全遵纪守法
394840	398160	是可以在世界上逐渐开始流通的货币
398160	398600	哇
398600	399600	这个牛了
399600	401160	到第三年就了不定了
401160	403600	就是商业使用功能化
403600	404760	这就比特币没有了
404760	406280	完全商业功能化
406280	409560	而且意识到你有百分之二十的黄金作为储备
409560	412320	而且你有一个稳定币作为来支撑
412320	414280	大家感觉这又不一样了
414280	416480	这就太棒了
416480	417920	在这种情况下
417920	420560	G-coin接到了会飞跃起来
420560	422360	我们的现在G-Fansion
422360	428640	G-Fansion是昨天美国的这个什么
428640	430680	Kuchi的
430680	434640	还有一个是这个这个Katia的
434680	436600	老大加入到我们办公室
436600	437760	加入到我们G-Fansion
437760	440280	在已经在工作了
440280	441760	已经在工作了
441760	444280	Chanel的总裁昨天已经开始上班了
444280	446480	整个美国总裁到我们这工作了
446480	451040	还有另外两个最牛的大牌子里边的设计副总监
451040	453120	市场总监跟我们沟通
453120	455600	他要给他半年的时间都到G-Fansion来
455600	458200	G-Fansion连开始都没开始
458200	460120	他连开始都没开始
460120	462280	G-Fansion真正的东西出来
462320	464640	要牛的是今年年底
464640	466640	今年年底都不错了
466640	467840	现在你看那哨子
467840	469480	金哨银哨子未来会很值钱
469480	470080	为什么
470080	471960	他真的就那么多
471960	472920	你像这个衣服
472920	474640	我这件衣服成本多少钱
474640	476040	可能是价值十万美元
476040	476960	为什么
476960	478800	买的料子咱买的料子
478800	480760	几百万美元料子在那搁着呢
480760	482280	Lorampiana的料子
482280	485960	我们的打板师设计师就做了这一件两件三件
485960	488600	有些你们看到在那个咱G-Fansion挂的
488600	491880	可能就生产的几十件百八十件
491880	493440	就没有
493440	498000	我们的设计费比营业额高四五倍都不止
498000	498840	那天我说五倍
498840	499600	他们说哪止
499600	502320	郭先生可能是七八倍十来倍
502320	504080	但是我们要原创
504080	507000	但是这些东西未来怎么就值钱了
507000	508320	有可能值钱了
508320	510040	但你别想着偷鸡啊
510040	511560	真正的G-Fansion的开始
511560	512200	今年年底
513160	514640	到明年年初
