start	end	text
0	4000	Snow 你在看啥呢Snow
7000	10000	Snow 你在看什么
14000	15000	你瘦了是吗
18000	19000	你瘦了是吗
23000	25000	Snow刚才烤火呢
30000	40000	Snow 今天你好帅Snow
41000	46000	好白啊 好白啊
51000	59000	Snow 你为什么跟我那么好Snow
61000	64000	你告诉我你为什么跟我那么好
71000	73000	Snow Snow
79000	81000	一看Snow我都懵化了
82000	83000	太可爱了Snow
90000	104000	Snow 唱歌去吧Snow 好不好
107000	112000	Snow 唱歌去好不好
112000	114000	Snow 唱歌去吧Snow
114000	115000	Snow 唱歌去吧Snow
115000	116000	Snow 唱歌去吧Snow
116000	117000	Snow 唱歌去吧Snow
117000	118000	Snow 唱歌去吧Snow
118000	119000	Snow 唱歌去吧Snow
119000	120000	Snow 唱歌去吧Snow
120000	121000	Snow 唱歌去吧Snow
121000	122000	Snow 唱歌去吧Snow
122000	123000	Snow 唱歌去吧Snow
123000	124000	Snow 唱歌去吧Snow
124000	125000	Snow 唱歌去吧Snow
125000	126000	Snow 唱歌去吧Snow
126000	127000	Snow 唱歌去吧Snow
127000	128000	Snow 唱歌去吧Snow
128000	129000	Snow 唱歌去吧Snow
129000	130000	Snow 唱歌去吧Snow
130000	131000	Snow 唱歌去吧Snow
131000	132000	Snow 唱歌去吧Snow
132000	133000	Snow 唱歌去吧Snow
133000	134000	Snow 唱歌去吧Snow
134000	135000	Snow 唱歌去吧Snow
135000	136000	Snow 唱歌去吧Snow
136000	137000	Snow 唱歌去吧Snow
137000	138000	Snow 唱歌去吧Snow
138000	139000	Snow 唱歌去吧Snow
139000	140000	Snow 唱歌去吧Snow
140000	141000	Snow 唱歌去吧Snow
141000	142000	Snow 唱歌去吧Snow
142000	143000	Snow 唱歌去吧Snow
143000	144000	Snow 唱歌去吧Snow
144000	145000	Snow 唱歌去吧Snow
145000	146000	Snow 唱歌去吧Snow
146000	147000	Snow 唱歌去吧Snow
147000	148000	Snow 唱歌去吧Snow
148000	149000	Snow 唱歌去吧Snow
149000	150000	Snow 唱歌去吧Snow
150000	151000	Snow 唱歌去吧Snow
151000	152000	Snow 唱歌去吧Snow
152000	153000	Snow 唱歌去吧Snow
154000	155000	你
172000	176000	梅兰梅兰幻毅
176000	181000	你香兰花照任你
181000	186000	看他的梅伦就想念你
186000	190000	我要永远爱着你
190000	194000	我要永远的爱护你
194000	198000	今生今世在一起
198000	202000	梅伦梅伦我爱你
202000	206000	你像梅花念念你
207000	211000	这火太棒了
211000	213000	烤着火
231000	233000	一喊你就那样
234000	236000	给战友说
236000	238000	战友们好
238000	242000	你们要take down the CCP
242000	243000	对吧
243000	245000	你们说战友们好
245000	249000	你们要take down the CCP
249000	252000	take down the CCP
252000	254000	是不是呢
254000	257000	战友们你们好
257000	260000	take down the CCP
260000	262000	是不是呢
262000	264000	是不是呢
