start	end	text
0	14560	五月二十七號 七哥在這裏亂聊直播
17120	19160	Q妹啊 Q妹
22920	26520	哇 這唱太性感了 太好了
26920	28800	五月二十七號 尊敬的戰友們好
29240	30600	七哥亂聊直播
30960	35160	我是在準備這個直播前這幾分鐘收到了
35960	41760	唐萍妹妹發來的咱們大家合唱的新的喜馬拉雅的歌
42240	45560	特別特別好 先學唱吧 唱歌
45920	51080	咱們在去年的時候 喜馬拉雅的咱們的新中國聯邦的國歌
51200	56440	重新又進行了由唐萍妹妹和威聯網
56640	58120	和大家壹起重新編曲
58120	60760	然後又到了好萊塢團內的Remax壹下
61800	63880	這個是趕了好幾把了
64280	66840	我相信大家再聽到的時候會不壹樣的
67120	68720	這首歌我特別特別喜歡
68880	72840	剛才這個上國慶獻禮的正式的MV這個我覺得特別特別好
73480	75720	真的是很新中國聯邦的水平
76320	79320	也就是說能達到國際上
79680	84600	就是新中國聯邦獻給世界的付春級水平
85000	86040	付春級的
86440	89680	我覺得裏面應該配上長島哥的旅遊鞋
90000	92240	然後綠襯衫 格子西裝
92800	94880	然後配個小飛象的大花鞋
95520	98560	小飛象把腳翹起來 大花鞋
98800	100600	就那天真人真事直播的時候
100920	102320	然後再配上咱這視頻
102920	105120	我這人就是直愛直趣
105280	107520	咱們這個視頻水平做的
108160	109440	永遠妳就看上去
109440	112720	說實在話 因為七哥絕大多百分之九十事件
112720	114200	都跟外國人在壹起打交道
114640	116400	也就跟國際水平打交道
116720	119520	就我跟外國人開會的時候吧 就那個背景
120400	122400	壹跟中國人在開出那個背景
122400	124680	那個感覺 那個椅子 家具和背景
124760	126200	就真的到了另外壹個世界
126480	128480	就人家壹點都不高級
128840	131560	甚至是極為簡陋 比咱都簡陋
131560	132920	咱的硬件總比人家強
133480	135280	但是咱們那個MV做的吧
135400	137680	就像那個直播 就像人家開視頻會壹樣
137920	139640	永遠是付春級水平
139640	141400	妳沒辦法 就是為什麼
141560	143480	共產黨的七十年把中國人
143480	146200	徹底排棄在文明世界之外
146920	149880	色彩 協調和比例
150160	152480	是世界上對美的最好的定義
152480	155280	什麽叫美 我講過很多次了 是吧
155720	157640	美就是協調
158040	159720	妳看壹個很不好的鼻子
159880	161480	很不好的眼睛 很不好的嘴
161480	162240	很不好的耳朵
162520	164600	放到壹個人上很協調 而且就是美
166360	168680	妳分開看哪 什麽都好看 是吧
169440	171360	妳把它放在壹起的時候 它就不好看
172280	174240	這就是協調和協調 還有色彩
174600	176280	色彩壹多它絕對不好看
176280	178520	妳看唱套歌的衣服都是好衣服 是吧
178920	179920	老百姓都買不起
180760	181960	淺綠色的襯衫
182560	184040	發上壹個戴格格的西裝
184600	187280	然後壹個鞋子 下面配上了壹個旅遊鞋
187280	188120	妳說這玩意兒
188640	190160	演小品都演不出這味氣味
190400	192480	妳說那天小飛象之類的事
192760	195080	上身壹個灰色的上衣 很緊身 很漂亮
195080	196880	壹個裙子 非常的優美
