start	end	text
0	1280	国家的GDP
3580	5120	而且根据现在来看
5380	6140	未来
6400	8960	虚拟币很快将会达到多少钱呢
9220	11260	5万亿到7万亿美元的市场
11520	12280	就现在的
12280	15360	现在的全世界的虚拟币2.5万亿到3万亿美元
15880	18180	未来可能到5万亿到7万亿美元
19200	21240	5万亿到7万亿美元什么概念
21240	24840	一个法国一个英国一个日本的一个国家GDP
25340	26120	吓人不吓人
26880	27900	原因是什么
28160	28920	就俩
30720	32520	对美元贬值
32780	34560	和美国经济崩塌
35080	36100	的恐惧
37120	37880	钱跑那去了
38660	39420	第二
39680	40440	大家都知道
40700	42760	共产党这个病毒一定会出事
43260	46340	对共产党的未来的安全生死未卜
46840	47360	钱跑出去
49160	50440	当然了一个小原因
50440	53240	各国现在印钞票的同时大量的加税
53760	56060	没有一个政府生产一分钱的财富
56840	59140	所有的财富都来自你老百姓手里边
59860	61920	他给你发钱的时候他一定加税
62680	63960	加税的时候就是来自你
64720	68320	给了你钱这手给你那手加税一定的
69080	71120	不要说穷人不加你费你胡扯的
71640	75720	穷人你最后你被各种理由给敲诈
75720	76500	钱你还得送回去
78540	79820	所以说这种情况下
80080	82120	全世界虚拟货币应运而生
83920	86480	我曾经听过一个中国银行的大佬
87020	89620	还有周小川在那边忽忽悠悠的
90120	91920	二战打成了不类性系统
92320	94520	不类性系统何止是什么他根本胡扯的
94860	97940	就你但凡真的你了解这个世界游戏规则以后
97940	102520	你会发现就共产党的高官全是骗子你知道吗
102960	105660	就你真正的知道就像我盖过楼盖过酒店
105660	109420	我就知道这酒店没什么的像他们说的那么玄乎那么的事
110180	111120	就像人家那个
111660	114620	你造汽车你跟任何大众汽车本质老板说
114660	116460	造汽车他说哎呦这人你可别碰
117200	118400	这比造个人都难
119660	122700	伊朗曼克改变了规则去你大爷子了吧
122900	124100	就两招就给你搞明白了
124620	128060	用比你大一百倍的冲压机床
130500	134400	宝马奔驰最大的最大的机床就是
135460	136700	是六吨
137300	138220	六吨到十吨
139060	140860	压压冲压机床
141300	143420	这哥们搞了个60吨
144260	145960	他还要搞一个6000吨的
146820	148820	就把世界最好的材料
149160	152260	材料者最牛的研究材料的他给弄来了
152720	154960	就世界让我用最硬的材料
155920	156820	把它简单化
157960	161920	最牛的第二个就把汽车里面复杂的东西全部扔掉
162220	163000	减低成本
163420	164660	汽车第一就是安全
164960	166920	第二个就是生产线越简单越好
167520	168660	他全给它集结化
169220	171000	然后走向一个新的一步
171300	172300	就是汽车自动化
172980	174180	关键是你人的问题
174380	175880	所有汽车的60%的成本
176180	177680	全保护人开车的人
177940	179980	未来就没人的问题一下就便宜了
180740	182480	就像无人机上天以后
182740	184480	那些战斗机都被淘汰
184800	186080	因为无人机
186280	191080	这个所有的战斗机里面的50%到60%的成本全是保护这个驾驶员
193180	196480	当无人机上天的时候这些没有的时候太便宜了
196700	199940	甚至80% 90%都是保护这个驾驶员的
200280	201780	战斗机飞行员是最稀有的
201980	203460	所以这个逻辑他全给他改了
204720	206180	我看到共产党谈的是什么
206460	207760	就全是骗子
208460	210360	就他造不出来汽车他给你吓唬的那种
210780	213660	就是他对布雷特系统他根本核心没搞清楚
213820	215960	搞清楚最核心布雷特系统导致什么原因
217920	220860	就是美国这个国家开始了
221360	225560	他在一战的时候二战之间他没参与战争
226720	229660	整个工业革命他是最大受益者
230300	234540	他把全世界的人才全部给聚集到了美国
234840	236840	美国这个国家最大的就俩力量
237400	240440	这个国家吸引了白人当时英国人欧洲人
240560	243300	全世界包括德国人所有的
243860	246260	包括日本人中国人全世界的精英
246640	251040	这叫做精英的整个的所有聚集的一点叫美利坚共和国
252760	255240	这些带来的是情报信息智慧
256240	259520	所有的这种多元的文化迸发的结果
260420	264420	第二个就是二战的时候美国有足够的生产
265120	269920	航空母舰工业技术是全人类的聚集的核
272120	273320	还有人才专业人才
274820	277720	这一切的聚集的人才和财富的背后
278340	281020	大英帝国恰恰相反人才外流
282080	285120	而且是装神弄鬼成了老绅士
285920	289020	当然被淘汰了布林森系统当然没用了
289320	291320	美国就变成了信用国家
294380	297820	就它用绝对的实力和人才的储备
298620	300820	和国家的法律和安全和稳定
301480	306220	一扫人类历史上所有的国家管理的所有的毛病
307680	309320	它就成了最强大的民间共和国
309920	312420	美利坚共和国严严格格讲它不是个国家
312460	316700	它是世界上精英汇聚的一个联合的公众国
317860	319620	我们的新中国联邦未来是什么
320220	324700	就是要聚集上人类上最多的人才不要说人类
324960	327200	我们能聚集中国最多的人才
327260	330500	我们是世界上最强大的集体或最强大的国家
333200	335600	你要有世界上最强大的财富系统
335600	339500	你就是世界上所有的人才和精英技术聚集的地方
342760	344360	说到这时候我要告诉你
344700	350320	美元这次的贬值和全世界的乱印钞票和地水
350720	355620	和共产党病毒带下来全人类对财富政权和不稳定的威胁
356460	364260	它必然最后导致全世界的财富无选择的避险寻求安全化
365260	374760	洗联储 洗币 洗美元是全世界唯一一个能提供方便使用
375260	378960	绝对安全 无界化
379260	382160	我觉得这三字形的搞明白这个无界化
382460	384160	没有一个占用都讲明白
385360	386760	因为你没这个精力
387560	390560	所有的财富它就是画了个圈
391560	392860	它成为国家财富
393160	395760	只要你在圈里面叫国家财富
396860	398760	在美国内的就属于美国财富
398760	400460	在中共国的叫中共财富
401560	403160	日本国家叫日本国财富
403160	410560	意味着国家用政治 用军事 用政权和用金融系统
410560	412560	把你的钱圈在某个地方
412560	413760	这就叫国家的财富
415460	418160	所有人类现在越来越发展最可怕的是什么
418160	419360	当你创造财富
419460	421660	用你的生产力 用你的生命
421860	423560	创造生产力和财富之后
423760	425060	你最大的挑战
425860	432860	你有没有能方便 自由 安全的使用这财富的权利
433560	434360	越来越少
435960	439660	只有国家政权和军权放在圈里的财富
439760	442160	它才能让你纳税 捡你的羊毛
443060	446260	关键这些纳税捡羊毛是完全很多是不合理的
446260	447060	不是都合理的
447460	449560	你比如说现在我们有些战友
450060	454860	他上半年在巴哈马 昨天到达了日本
456260	458760	他创造了几千万美元的财富
459160	460060	他在哪儿拿税
461560	464160	巴哈马也让他拿税 日本也想让他拿税
465160	470460	他的财富在任何圈里边都可能被掠夺或者被捡羊毛
471760	475960	世界上没有一个财富 是在圈之外的
