start	end	text
0	2440	我对你们俩的信任达了5折
3960	7200	你作为父母的不可以这样对待孩子
8040	11240	我们在孩子18岁以前你最大的问题
11240	14280	保他的健康 保他的教育
15880	19400	健康安全教育 这是父母的神圣的责任
19400	22360	你怎么能把孩子带到现场 这是很不好的
23360	26240	但是我刚才说的那些人 你们一定要
27240	32520	拜托了 要把庭上怎么证明媒体是第一力量
32520	35240	让战友们一定不要掉入了陷阱
35240	38320	你一定你所说的话 你的行动
38320	40120	你只要不坚持未真不破
40120	43120	有天你走上法庭你就会灭掉你的证据
44120	47320	还有所有的人在听钱问话都不认真
47320	50880	胡说八道 包括我们所有被对方给攻击的
50880	52520	都是在听钱问话
53400	57200	法律上有一句话 美国在听钱问话很多人不重视
57200	59400	包括我 我犯了很多的毛病
60400	65000	听钱问话 你可能他不会帮你赢
65000	67000	但他绝对会让你输掉这个案子
68000	71000	这就是一个结果 他可能不会让你赢
71000	73800	但他会让你输掉这个案子 一定要小心
75800	79800	一定要小心 还有很多人想找个证人来证明你是正确的
80280	83280	证人帮你赢的可能性几乎没有
84280	88280	但证人让你彻底输掉的可能性非常大
88280	90280	这就是你看到齐明锤
91280	93280	每次都把熊宪民上去当证人去
93280	95280	然后沙发拱当证人去
96280	99280	他们说的话关键是真话还是假话
99280	102280	他说假话就完了 所以郭宝胜 夏业良全输了
103280	105280	还有很多假证人全输了
105280	107280	那我们就不知道这是什么证人
107760	111760	因为你真的就是真的 一定要相信法官是正义的
111760	113760	不管你喜不喜欢法官 法官喜不喜欢你
113760	115760	你一定要相信法官
116760	118760	你一定要向那个局上的法官
118760	120760	这是唯一的你做的正确的选择
121760	124760	第二个就是绝对别造假 什么证据啊 假证人啊
124760	126760	你千万别玩这个
127760	129760	玩这个就是纯粹找死去了
132760	136760	法官的工资一年十多万美元 最多十五万美元
137760	139760	他每天坐在那儿七八个小时
140760	143760	像我们在那个郭宝胜那个夏业良案子一样
143760	146760	一天人家老头十几个小时 八十几岁了
146760	148760	连审五天十几个小时
149760	152760	你说这个美国法官十几万美金的工资
152760	154760	我每次坐在庭上的时候
154760	158760	我都在想 是我来让美国法庭给我一个说法
159760	161760	或者我做了什么事情
161760	163760	我们需要到法庭来裁决
163760	165760	我要感激的是美国这个宪法
166240	168240	我要感谢是这个法官
168240	170240	我要感谢这个书记员
170240	172240	我要感谢旁边的打字员
172240	174240	他们十几万美元的工资
174240	176240	给了我们一个这么大的好的环境
176240	178240	你不感谢这个美国 感谢谁
179240	181240	这就是法官嘛
181240	183240	这就是我们要尊重
183240	185240	你必须爱那个庭上的每一个人
185240	188240	像那个我们的陪审团 郭宝胜那个
188240	190240	我对那个陪审团 我绝对是把他们当成
190240	192240	最正常的人 当你坐在陪审团的时候
192240	194240	这人已经不是一般人了
194240	196240	他带有上天的使命
196240	198240	他是来决定正义的
198240	200240	说我绝对正义
200240	202240	而不是像郭宝胜要玩弄
202240	204240	还有夏业良 使眼睛
204240	206240	哼我要牙 装神弄鬼
206240	208240	结果变机 输了
208240	210240	你没有敬意
210240	212240	你没有感恩之心
212240	214240	你没有想到这些法官
214240	216240	一年就每天过着这种日子
216240	218240	才拿十几万美元
220240	222240	你不带着这种感激之心
222240	224240	不带着这种感激之心
224240	226240	你就不会在那舒服
226240	228240	我在那坐的时候你想想
228240	230240	你觉得累 人家法庭天天在那坐着
230240	232240	我怎么就觉得累呢
232240	234240	所以说我非常尊重
234240	236240	非常感恩 非常感激
236240	238240	带着绝对的信任的心
238240	240240	尊敬的心
240240	242240	所以这些经历是什么
242240	244240	一旦你有了 好好地享受它
244240	246240	就像昨天咱们战友参加庭审的人
248240	250240	你们亲身经历了这样的一场大戏
252240	254240	这是多少钱
254240	256240	多少钱
256240	258240	多少时间 多少人的
258240	260240	三四年
260240	262240	的这个案子
262240	264240	这个案子大到什么程度
264240	266240	现在我不能说 你等判完以后
266240	268240	我会跟所有全球的
268240	270240	愿意说这个案子的战友
270240	272240	你跟各农场登记
