start	end	text
0	3800	提鞭 这个喜马拉雅
4560	6160	不挠不挠不挠不挠
7000	8240	尊敬的战友们好
8240	15280	这个咱们这都是饥饭神饥饭神饥饭神饥饭神
15920	18320	这个你看这都是饥饭神
18320	19440	这都是饥饭神
19440	20640	全都是饥饭神
23600	25400	咱们这个这个鞋子也很棒
26520	27840	各种颜色的鞋子
27840	30800	兄弟姐妹好
30800	33480	4月27号 4月27号
33480	34120	今天啊
34120	36440	这个很多战友发来很多信息呢
36440	38120	就是希望能这个
38120	40200	这个今天直播一下
40200	42920	这个特别是这个喜毕
42920	45120	喜毕上市了
45120	46920	喜毕上市了
46920	48840	就在这上市前的前四星期
48840	52520	还有那不知道死活的王八蛋傻叉
52520	53640	还有那九指腰
53640	54400	还竟然说
54400	56480	那都是不可能啊
56480	58640	谁谁谁跑了
58640	60040	那根本研发不出来
60040	62800	你这种烂货烂到什么程度呢
62800	65480	就烂货烂到啥程度啊
65480	69360	这个喜毕在拥有自己的五个教育所
70520	72240	五个教育所
72240	75920	他在全世界一百多个国家申请了
75920	77080	未来要降
77080	78200	现在有部分批准了
78200	79880	有部分在申请中
79880	84120	而且是受最牛的金融国家认可的啊
84160	85520	这个数字货币
85520	87160	加密货币
87160	89200	而且这个货币的系统
89200	93280	被很多国家认为这是数字货币有史以来
93280	94640	安全级别最高的
96400	97640	二十一号
97640	98480	4月21号
98480	100240	人家正式上市
100240	101400	这个上市了
101400	102440	你都想想啊
102440	103440	战友们
103440	106080	他上市是金融教育所
106080	107200	他都上市了
107200	109040	战友们都做KYC了
109040	110520	就那九指腰搂到啥
110520	110960	他不知道啥
110960	111480	他熏泥地
111480	113360	他竟然不知道啊
113360	114400	他竟然还在
114400	115880	还在那个六十个人了
115880	116640	现在啊
116640	118600	六十个人的小群里还说
118600	119480	这是假的
119480	121640	这是在预定一个傻叉
121640	123000	一个王八蛋
123000	123760	其实这种人
123760	127000	你说他只能带着个儿子去跟人家睡睡觉
127000	128800	换着自己的所谓的什么
128800	130120	他这个屁都不懂
131120	133320	你说人家是金融机构
133320	134720	都上市了
134720	136080	你说你是在预售
136080	137720	你说你没有
137720	139280	都搂到这种程度
139280	140520	你咋办呢
140520	142720	你就是没法弄啊
144000	144760	董事长
145760	146840	你别到这儿转眼啊
146840	148200	你要盖喇叭啊
148200	148840	董事长啊
151880	153320	所以说战友们
153320	155800	就当这些事情发生的时候
155800	158400	你让我们爆料革命能看到什么
158400	162960	就是一个人起码对真假善恶的一个辨别
162960	166080	对社会上哪怕你有一半点认识
166080	166960	所以这个九指腰
166960	169240	他儿子说他说他是个村妇
169240	170280	村妇很伟大
170280	171600	我母亲就是村妇
171680	173120	但在这个村妇当中
173120	174040	这个烂货
174040	175160	这个搂货
175160	176520	个屁都不懂
177760	179200	你也能可能见得出来
179200	179720	就九指腰
179720	183440	他所谓倒叉门的这个男人是个什么德行的
183440	187200	就是他连个起码金融上市的都不懂
187200	189440	人家是4月21号上的市
191080	193280	简直是无语了啊
193280	194600	就这种人敢撒谎呢
194600	195560	昨天还说啊
195560	197120	这这这根本没有
197120	199680	你你懂点常识啊
199680	200720	就是你把猪
200760	202400	最起码说成猪
202400	205000	你别把猪说成狗说成耗子
205000	207600	这种烂货搂到家了
207600	209440	就这就砸锅的人
209440	211440	还有人在这呼吁啊
211440	213640	这是这个这个什么预定
213640	215160	你个傻货
215160	216480	你拿一万个亿
216480	217880	你都没有机会买一个币
219000	220920	所以说兄弟姐妹们
220920	221640	七哥在这儿
221640	222440	大家说什么
222440	225640	危真不破的意义在哪里
