start	end	text
0	10000	馬上就開始了,馬上就開始了,President Jason馬上就開始了
10000	18000	哇,某大集團突然間深更半夜亞洲時間要加入
18000	24000	主席和家人都要加入,某國家的部門馬上要加入
24000	32000	要加入,太牛了,太牛了,President Jason很興奮,吃個餅乾,降降溫
32000	40000	最重要的事情,可能大家不知道,我們今天的President Jason裡面
40000	46000	95%全是我們戰友,這就是爆料革命的力量
46000	51000	我最興奮的,這是我們爆料革命戰友們一起來完成的
51000	54000	而且未來要牢牢的掌握我們戰友手裡面
54000	62000	科技大佬,滅共的國家主權,世界上最有錢的基金今天全在了
64000	71000	馬上開始,還有20分鐘,今天直播當中我沒給大家想的是
71000	74000	四年前的中共啥樣,現在的中共啥樣
74000	78000	想一想,共產黨還會有四年嗎?
79000	85000	你看Snow纏的,我一吃冰棍,你看他纏的,你看他纏的
85000	89000	你看看,Snow
96000	99000	好吧兄弟,兄弟姐妹們
101000	104000	不容易啊,太不容易了
