start	end	text
960	2720	尊敬的戰友們好啊
3440	6320	2月8號剛才我錄了一段沒發出去
6840	8000	我再錄一段吧
10280	13120	你們見識了嗎尊敬的戰友們 我就不蹦了
13840	15120	哎呀這個
16000	18320	這個從昨天到現在啊
18800	20880	華盛頓的咱們的戰友們
21600	22600	說現在
23400	25680	中南坑啊 習下了命令
26360	28800	必須要在中國春節這個契機
28920	30520	牢牢的把握著契機
31200	33760	讓中美關係恢復正常化
34480	36760	讓拜登要恭喜春節
37920	41320	看來三個硬盤發酵了啊 三個硬盤
42000	43120	所以說兄弟姐妹們
43920	47120	這個所謂的美中春節外交
47600	48400	即將開始
49000	50000	咱們拭目以待吧
50680	53280	另外一個這兩天來看到這個比特幣
54040	55000	漲下漲
55840	58400	大家要意識到這是文貴兩三天說的
58840	62120	這是共產黨的所有的虛擬貨幣
62520	63680	共產黨貨幣
64240	67560	讓全世界的貨幣去中心化和其他的
68080	71080	虛擬貨幣去中心化它絕對中心化
71480	75720	造成了共產黨內部經濟的絕對恐懼
76440	78200	千萬別忘了共產黨內部的
78200	80520	共產黨內部的錢不都是黑錢也不都是髒錢
80920	82720	有些很多是勞動獲得的
83200	85480	但是共產黨就是在他這個面前
86200	88320	一切都是黨的一切都聽黨的
88560	90000	你所有的錢都不合法
90520	92920	最大的受威脅的是共產黨黨員
93400	95320	所以這些財富的恐懼
95760	97920	一定想盡一切辦法外移
99440	102240	這就是所說的這個外溢效應
102480	105000	叫突然的外力的效應
105320	107400	就是這個馬桶在經濟學說裡邊
107760	108880	一個水桶水
109760	111720	這裡邊突然一個大石頭扔進來了
112160	114920	它把水不僅僅是跟你說跟你一樣出來了
115120	116440	它是給你砸出來了
117120	120240	這個時候由於恐懼就是突然間的外移
120600	122960	把水外移以後這水去哪你無法控制
124800	126720	那麼這就是非正常現象
127080	130200	這就是看到為什麼我說的歐洲的股東
131720	132760	日本的股東
133160	136840	日本在一些好的地方的房地產
137160	139080	日本的經濟會崩潰的
139520	140480	在奧運前後
140840	143240	日本的這個整個的QE太誇張了
143480	145400	而且日本的QE全到國外去了
146040	147960	日本的地產一定會崩盤的
147960	150240	就這大量的錢進去買
151280	153280	原來是買香港現在是買歐洲
153960	155720	向倫敦的市房子就買
157000	158440	倫敦的經濟未來也好不了
159440	160000	為什麼
160320	163200	就是中共所有的絕對中心化
164280	165680	共產黨內部人知道
166840	169000	所以說他先趕快把錢給弄出去
169560	170880	這種外移效應
171040	173160	對共產黨的經濟是災難的結果
173400	175160	它本來已經不堪一擊了
175520	177600	靠趕門仗的經濟完全虛假經濟
178080	179520	這時候把所有的
180120	181200	絕大多數人
181520	184240	中國的財富百分之七八十在共產黨人手裡邊了
184800	185680	這財富外移
186120	189640	而且這就是世界上虛擬貨幣數字貨幣
190040	191840	未來兩種貨幣
192320	194920	絕對去中心化的商業虛擬貨幣
195800	200440	和絕對中心化的國家為備出的基礎性貨幣
201080	202760	這兩個的對立已經開始了
203240	205080	最終一定是去中心化貨幣贏
205120	206880	因為它安全隱私
207600	208720	而且誰也控制不了
209840	212760	共產黨絕對又是打開了金融界的潘多拉盒子
213880	215240	那麼大家能看到
215440	217880	這些股東和這房產市場的高昂
218520	219920	被共產黨買走的時候
220240	221680	大家還有什麼現象知道嗎
222640	224120	這些人買完房子
224160	227480	買完股東就要把更多的家人送到海外來
