start	end	text
840	5900	哎呀 哎呀 走走路真舒服啊 哈哈
7200	14280	哎呀 兜一圈 想囊的不囊 兜一圈 想囊的想囊的不囊
14860	18440	太多监控系统 咔咔咔咔咔咔
18920	24720	你看看 你看看 就这监控系统 你说这无处不在
25720	29920	结果现在是共产党布置了全天下最多的监控系统
30400	36600	卖出了监控的武器 结果共产党现在被自己的监控系统彻底拿下
37720	45000	掌握了绝对的灭绝人寰的人类大屠杀 种族大屠杀
45520	51720	还有制造病毒都被拿下 你说这玩意儿 你说这玩意儿
52120	55280	所以人呐 别作恶 别作恶
56080	61920	真的假不了 假的真不了 最后一切都会大白于天下
62320	65400	相信不 共产党就是你最好的例子
65840	74160	兄弟姐妹们 新中国联邦爆料革命给大家带来的是什么 微真不破
75560	79520	千万别作恶 千万别以为自己小聪明
79920	87000	不要用上帝 也不要用神 不要用你的善良来掩盖你的贪婪
87960	90280	贪就是贪 有小心眼就是小心眼
91280	94240	人之常情 但是不能侵犯别人的利益
95000	97760	更不要相信别人的愚蠢是你的机会
98120	101640	别人傻 别人没看见 那人家不愿意说透
102800	106400	你别像共产党似的 你跟共产党说我要取银行的钱
107360	111960	我想吃饱饭 我想给我发工资 共产党说 哎 讲情怀呀
113480	118400	一说要是我拿回属于我自己的 还要讲奉献呢
119240	124880	给共产党一说 我家人需要养活 哎呀 你要讲无私啊
125160	131080	你要学雷锋啊 王八蛋 你们拿的钱 你们拿的人命 你们拿的利益
131640	134240	不是富可敌国 你们快控制全宇宙了
134920	143360	叫人民讲奉献 讲无私 不能有利己 只讲利你们
144000	149200	这个王八蛋的共产党 现在自己建的监控系统把自己给控了
151520	161520	哟 不服了 以佛的佛陋了 是不 哎呀 好好好 马上走 马上走
161920	164120	凯文 凯文 送送送possible
167840	168800	不叫佛能读啊
