start	end	text
0	14520	我看了小整轮后留言说 七哥要练成腹肌了
14520	16080	我最讨厌的胸肌啊
16080	17760	我最讨厌的有肌肉 知道吧
19280	20320	我不喜欢
20320	21400	我一看肌肉要出来
21420	22080	我就停止
25080	27780	然后说我练的不对是吧
28700	30860	七哥啥都喜欢自创
30860	31380	你知道吗
31380	32860	有时候也无证据
32880	35940	但是我这人都自创的
40820	46500	那些欺民贼伪类说我这个身上浇的水
46500	47540	浇那么多水
47540	60100	太搞笑了
61660	63260	听自己的歌咋这么舒服呢
68780	72740	可媚这次弹琴跟我这白衣服配的太漂亮了
74260	75700	你说我还看到他不搭理我
75700	76300	你说这玩意
78140	79260	这人够冷漠的
80340	81620	真像雪一样的冷
108460	109900	这还差不多
109900	110900	笑的还可以
112900	113860	哎呦
113860	114980	这不行
114980	116180	这太累了
116180	118060	这弹琴一拉了就把我暗暈了
122300	122740	啊
122740	123260	天呐
126260	126620	不行
126620	128100	我觉得挺好的
128100	128540	来吧
129980	131100	谁怕你弹琴呢
132860	134700	我运动书也得开始惊得住你啊
137540	138620	衣服
167540	169540	叫的
169540	171540	有几八十年
171540	173540	我手机调的
173540	175540	这个世界
175540	177540	不要我
177540	179540	今晚好
179540	181540	别来与我断断的
181540	183540	今晚好
183540	185540	好多说中的我
185540	187540	今晚好
187540	189540	别来自己认输
189540	191540	要感到
191540	193540	难受的用够
193540	195540	那是前八轮
195540	197540	前八轮
197540	199540	前八轮
199540	201540	这就是我的忧愁
201540	203540	这就是我的忧愁
203540	205540	你这不心爱
205540	207540	你这不心爱
207540	209540	你这不心爱
209540	211540	你这足够
211540	213540	你这足够
213540	215540	啊
215540	217540	啊
217540	219540	啊
219540	221540	啊
221540	223540	啊
223540	225540	啊
225540	227540	啊
227540	229540	啊
229540	231540	啊
231540	233540	啊
233540	235540	哎
235540	237540	啊
237540	239540	啊
239540	241540	啊
241540	243540	啊
243540	245540	啊
245540	247540	啊
247540	249540	啊
249540	254540	請來吧 望著所有的陀螺
254540	258540	請來吧 堅韌自己忍受
258540	264540	要開始讓大家熱熱鬧鬧
264540	269540	請來吧 別再阻止了嗎
269540	273540	請來吧 碰到所有的落落
273540	277540	請來吧 別再阻止忍受
277540	281540	要開始讓大家熱熱鬧鬧
281540	285540	請來吧 別再阻止忍受
285540	289540	請來吧 別再阻止忍受
289540	294540	請來吧 別再阻止忍受
294540	301540	我們打碎這天色
307540	313540	啊
313540	316540	呀
316540	319540	共產黨你完蛋了
