start	end	text
0	1400	尊敬的戰友們好
1400	6000	現在我正在紐約的中央公園
6000	10000	中央公園給大家錄一段
10000	14000	中央公園人很多今天
14000	18000	這個絕大多數人是戴口罩的
18000	20000	但也有人不戴口罩
20000	23000	拉加戴口
23000	26000	在一個自由廣場的山丘上
26000	30000	現在看來美國的自由已經基本上結束了
30000	33000	那麼從昨天到今天
33000	35000	雖然是一個在周末
35000	38000	但全世界看到了世界上經濟的動盪
38000	40000	政治的動盪
40000	44000	還有接下來下周所謂對川普總統的彈劾
44000	48000	這種對市場帶來的各種不確定的因素
48000	53000	特別在亞洲緬甸軍事政變之後
53000	58000	在亞洲產生的巨供效應
58000	60000	每個人都害怕共產黨
60000	63000	然後經濟的不確定性
63000	67000	還有一個現在整個CCP病毒
67000	70000	整個對全世界經濟
70000	74000	和明年的整個經濟市場金融市場
74000	76000	這種帶來的不確定性
76000	79000	在金融市場發酵
80000	83000	這幾天的整個金融板塊實在是太瘋狂了
83000	87000	這個特別是在昨天星期五
87000	89000	你可以看到在西方
89000	92000	金融市場有幾個從來沒有的變化
92000	95000	嚴格講這個沒有信心的這種狀態
95000	98000	遠遠超過了120以前
98000	102000	特別是對共產黨的金融經濟
102000	105000	大家更感覺到的恐懼
105000	108000	因為現在共產黨不僅要搞病毒
108000	111000	在全世界要輸出革命
111000	114000	還在全世界他正在搞著
114000	117000	這個中國共產黨為標準的
117000	120000	叫做CCP經濟
120000	122000	所以說從昨天到現在
122000	125000	美國這些大佬基金大佬
125000	128000	包括有招摺地能力的這些人
128000	134000	都在想下一周美國川普總統的彈劾會發生什麼
134000	136000	聽說中共接下來
136000	139000	接下來下一周要有一系列的經濟措施
139000	144000	然後也看到了中共將接下來有一系列的
144000	147000	對美對歐的政策的公佈
147000	151000	這都給這個市場帶來了巨大的不確定性
151000	157000	所以說真的是現在這個世界瞬息萬變
157000	163000	政治經濟完全在不確定下在生存著
163000	165000	就是完全啥都不確定
165000	167000	當然了在這種情況下
167000	172000	偷雞主義者還有一些招摺地的大佬們
172000	175000	都想辦法盡快的割韭菜
175000	178000	而且割韭菜的速度
178000	182000	這個割韭菜的力度越來越大
182000	184000	所以說你看到現在
184000	187000	曼哈頓這個地方真的像個死城一樣
187000	191000	那麼整個曼哈頓是世界的經濟中心
191000	192000	那麼曼哈頓都這樣
192000	194000	那你想想其他地方又能什麼樣
194000	196000	好不了吧
196000	198000	但是在這種情況下
198000	201000	在紐約、在曼哈頓
201000	208000	現在正在有各種創新型的經濟和金融工具正在誕生
208000	210000	所有這些金融工具和誕生
210000	218000	都是圍繞著虛擬貨幣、數字貨幣、數字經濟而誕生的
218000	222000	任何一種新的貨幣形式、金融形式誕生的時候
222000	226000	一定會出現伴隨著巨多的詐騙案
228000	233000	全球性的、區域性的、城市性的詐騙案
233000	235000	所以大家還真得小心
235000	241000	另外一個絕對是一個重新利益分佈
241000	245000	財產財富重新分配的一個新的時代
245000	247000	咱要抓住這個機會
248000	255000	據說Facebook Delivery虛擬貨幣和美國Thrive
255000	258000	都將有重大的政策的公佈
258000	264000	同時聽說
264000	268000	很多美國現在過去支持拜登總統的
268000	270000	包括過去支持川普總統的
270000	274000	在某些領域現在是達成了一致的
274000	277000	就是美國接下來的兩三年內
277000	281000	要把數字經濟、虛擬經濟
281000	284000	特別是華爾街最在乎的
284000	287000	即將爆發的大型的債務
287000	290000	變成新的金融槓桿
290000	292000	新的金融模式讓它生存下來
292000	295000	在這方面上達成了共識
295000	297000	一旦這個達成共識
297000	299000	美國的金融市場華爾街
299000	303000	我相信會像過山車一樣
303000	306000	因為任何和中共的勾兌
306000	310000	以中共經濟為標準、為基礎的經濟
310000	312000	一定是不長遠的
312000	314000	一定是假的
314000	316000	所以說全球現在
316000	320000	在這個新的美國拜登總統這個政府
320000	324000	現在已經跟中共有可能緩和的情況下
324000	327000	大家傾斜於中共經濟了
327000	329000	這一旦傾斜中共經濟
329000	335000	就是中共的造的假、超發的貨幣
335000	338000	和在全世界金融領域的藍金黃
338000	343000	那將對人類的經濟將是個災難性的打擊
343000	345000	而且不但如此
345000	348000	我覺得從昨天到今天
348000	350000	還有這兩三天看來
350000	354000	這幾天來全世界病毒感染力下降
354000	356000	死亡率提高
356000	358000	給人們帶來了個小陽春
358000	360000	帶來了個小希望
360000	362000	以為病毒可能要結束了
362000	364000	很多人在籌劃著
364000	366000	大膽的嘗試著去幹一些事
366000	368000	如果病毒能控制住
368000	370000	這是人類最大的幸福
370000	373000	但是全世界的經濟家
373000	376000	有腦子的人精英們都知道
376000	379000	共產黨絕對是有解藥的
379000	383000	認為共產黨有解藥的這種心理狀態
383000	387000	已經在全世界的政治家、經濟學家
387000	390000	金融家裡面普遍蔓延
390000	393000	以為共產黨能給大家帶來解藥
393000	396000	如果共產黨能把解藥給拿出來
396000	398000	這也是人類的幸福
398000	400000	說一旦共產黨拿出來解藥
400000	403000	世界的經濟將有個大崩發
403000	406000	大復甦、大發展
406000	409000	希望如此吧希望如此啊
409000	413000	那麼全世界咋給共產黨要解藥啊
413000	415000	什麼代價啊
416000	418000	這裡邊有意思了
418000	422000	所以說也可以買賣成交
422000	428000	也可以利用所謂的武力方式
428000	431000	一旦要確認共產黨有解藥
431000	434000	或者未成功的疫苗
434000	436000	共產黨要不給的話
436000	438000	那戰爭是不可避免的
438000	442000	那如果給了這個解藥
442000	444000	那就坐實了共產黨
444000	447000	這是它製造的生化武器
447000	449000	這個給共產黨的戰爭
449000	453000	經濟戰爭和火戰也不可避免
453000	455000	但不管如何
455000	459000	看來跟共產黨之間將有一段
459000	465000	巨大的政治、外交、金融方面的較量
465000	469000	最後可能以戰爭結束
469000	472000	目前看來大概就這情況
472000	474000	俺先報告到這兒
474000	476000	戰友們
